event_id,source_file,source_entry,extraction_mode,full_boundary_features_available,jet_only_features_available,MET_pt,MET_phi,N_jets,N_jets_30,N_jets_50,HT,leading_jet_pt,subleading_jet_pt,leading_jet_eta,jet_mass_sum_30,N_leptons,N_muons,N_electrons,N_btags_loose,N_btags_medium,N_btags_tight,N_b_hadron_flavour_proxy,N_PF_candidates,event_weight,missing_MET,missing_leptons,missing_btags
603,0438B51F-9A50-8642-9963-CDB942DD12D9.root,603,uproot_edm_partial_jets,0,1,,,3,3,3,425.6506118774414,233.93206787109375,122.95897674560547,0.06311491876840591,50.54227161407471,,,,,,,0,,1.0,1,1,1
604,0438B51F-9A50-8642-9963-CDB942DD12D9.root,604,uproot_edm_partial_jets,0,1,,,1,1,1,98.7668228149414,98.7668228149414,28.81412124633789,-1.757167100906372,16.635711669921875,,,,,,,0,,1.0,1,1,1
605,0438B51F-9A50-8642-9963-CDB942DD12D9.root,605,uproot_edm_partial_jets,0,1,,,2,2,2,174.38385009765625,120.76172637939453,53.62212371826172,-1.666974425315857,32.117984771728516,,,,,,,0,,1.0,1,1,1
606,0438B51F-9A50-8642-9963-CDB942DD12D9.root,606,uproot_edm_partial_jets,0,1,,,2,2,1,171.9509506225586,125.70868682861328,46.24226379394531,-1.6826635599136353,33.59395885467529,,,,,,,0,,1.0,1,1,1
607,0438B51F-9A50-8642-9963-CDB942DD12D9.root,607,uproot_edm_partial_jets,0,1,,,2,2,1,141.4595947265625,98.93597412109375,42.52362060546875,0.7411518692970276,16.59442949295044,,,,,,,0,,1.0,1,1,1
608,0438B51F-9A50-8642-9963-CDB942DD12D9.root,608,uproot_edm_partial_jets,0,1,,,2,2,2,178.55638885498047,109.68463134765625,68.87175750732422,-1.8290586471557617,35.688507080078125,,,,,,,0,,1.0,1,1,1
609,0438B51F-9A50-8642-9963-CDB942DD12D9.root,609,uproot_edm_partial_jets,0,1,,,2,2,2,235.27709197998047,156.37205505371094,78.90503692626953,0.00639317324385047,33.58993339538574,,,,,,,0,,1.0,1,1,1
610,0438B51F-9A50-8642-9963-CDB942DD12D9.root,610,uproot_edm_partial_jets,0,1,,,2,2,2,235.83699798583984,156.3782196044922,79.45877838134766,-1.669037103652954,46.29569911956787,,,,,,,0,,1.0,1,1,1
611,0438B51F-9A50-8642-9963-CDB942DD12D9.root,611,uproot_edm_partial_jets,0,1,,,2,2,2,206.57373809814453,140.09475708007812,66.4789810180664,1.4022293090820312,28.423419952392578,,,,,,,0,,1.0,1,1,1
612,0438B51F-9A50-8642-9963-CDB942DD12D9.root,612,uproot_edm_partial_jets,0,1,,,5,5,4,419.49764251708984,156.114990234375,108.56190490722656,1.338364601135254,78.06795644760132,,,,,,,0,,1.0,1,1,1
613,0438B51F-9A50-8642-9963-CDB942DD12D9.root,613,uproot_edm_partial_jets,0,1,,,3,3,3,423.4871368408203,189.67535400390625,125.37500762939453,-0.30237823724746704,51.43391227722168,,,,,,,0,,1.0,1,1,1
614,0438B51F-9A50-8642-9963-CDB942DD12D9.root,614,uproot_edm_partial_jets,0,1,,,2,2,2,230.51831817626953,146.38848876953125,84.12982940673828,-1.6627601385116577,45.81623840332031,,,,,,,0,,1.0,1,1,1
615,0438B51F-9A50-8642-9963-CDB942DD12D9.root,615,uproot_edm_partial_jets,0,1,,,1,1,1,62.662086486816406,62.662086486816406,16.785844802856445,0.41569647192955017,5.926718711853027,,,,,,,0,,1.0,1,1,1
616,0438B51F-9A50-8642-9963-CDB942DD12D9.root,616,uproot_edm_partial_jets,0,1,,,1,1,1,126.08757019042969,126.08757019042969,27.423978805541992,-1.6972153186798096,18.920026779174805,,,,,,,0,,1.0,1,1,1
617,0438B51F-9A50-8642-9963-CDB942DD12D9.root,617,uproot_edm_partial_jets,0,1,,,1,1,1,155.21897888183594,155.21897888183594,22.739412307739258,0.5802215933799744,22.299081802368164,,,,,,,0,,1.0,1,1,1
618,0438B51F-9A50-8642-9963-CDB942DD12D9.root,618,uproot_edm_partial_jets,0,1,,,2,2,2,218.9478988647461,166.13748168945312,52.81041717529297,-1.759979486465454,53.07943534851074,,,,,,,0,,1.0,1,1,1
619,0438B51F-9A50-8642-9963-CDB942DD12D9.root,619,uproot_edm_partial_jets,0,1,,,4,4,3,433.84998321533203,244.5536346435547,87.34575653076172,1.5511651039123535,58.11483192443848,,,,,,,0,,1.0,1,1,1
620,0438B51F-9A50-8642-9963-CDB942DD12D9.root,620,uproot_edm_partial_jets,0,1,,,3,3,2,149.58620834350586,67.6722183227539,51.767879486083984,1.0139498710632324,16.543997526168823,,,,,,,0,,1.0,1,1,1
621,0438B51F-9A50-8642-9963-CDB942DD12D9.root,621,uproot_edm_partial_jets,0,1,,,3,3,3,332.2191390991211,124.98641204833984,108.27653503417969,1.8588930368423462,58.200392723083496,,,,,,,0,,1.0,1,1,1
622,0438B51F-9A50-8642-9963-CDB942DD12D9.root,622,uproot_edm_partial_jets,0,1,,,2,2,2,244.96109771728516,164.78277587890625,80.1783218383789,-1.6989741325378418,49.493422508239746,,,,,,,0,,1.0,1,1,1
623,0438B51F-9A50-8642-9963-CDB942DD12D9.root,623,uproot_edm_partial_jets,0,1,,,3,3,3,354.6878128051758,233.00477600097656,65.98430633544922,0.19328249990940094,46.66649055480957,,,,,,,0,,1.0,1,1,1
624,0438B51F-9A50-8642-9963-CDB942DD12D9.root,624,uproot_edm_partial_jets,0,1,,,2,2,2,259.9464797973633,168.38380432128906,91.56267547607422,-1.7055262327194214,50.34265327453613,,,,,,,0,,1.0,1,1,1
625,0438B51F-9A50-8642-9963-CDB942DD12D9.root,625,uproot_edm_partial_jets,0,1,,,6,6,4,765.6814727783203,272.2682189941406,262.6985778808594,-0.6573778390884399,116.14097356796265,,,,,,,0,,1.0,1,1,1
626,0438B51F-9A50-8642-9963-CDB942DD12D9.root,626,uproot_edm_partial_jets,0,1,,,3,3,2,283.33597564697266,188.32327270507812,52.66783905029297,1.4918946027755737,41.87119674682617,,,,,,,0,,1.0,1,1,1
627,0438B51F-9A50-8642-9963-CDB942DD12D9.root,627,uproot_edm_partial_jets,0,1,,,3,3,2,357.75339126586914,180.31463623046875,130.06190490722656,1.0646545886993408,56.95512676239014,,,,,,,0,,1.0,1,1,1
628,0438B51F-9A50-8642-9963-CDB942DD12D9.root,628,uproot_edm_partial_jets,0,1,,,2,2,2,214.89328002929688,150.49034118652344,64.40293884277344,-1.688878059387207,40.30897903442383,,,,,,,0,,1.0,1,1,1
629,0438B51F-9A50-8642-9963-CDB942DD12D9.root,629,uproot_edm_partial_jets,0,1,,,3,3,2,296.0428047180176,171.8961639404297,86.84314727783203,1.752144455909729,46.94632053375244,,,,,,,0,,1.0,1,1,1
630,0438B51F-9A50-8642-9963-CDB942DD12D9.root,630,uproot_edm_partial_jets,0,1,,,2,2,2,256.7084045410156,182.85943603515625,73.84896850585938,-1.678871989250183,57.143232345581055,,,,,,,0,,1.0,1,1,1
631,0438B51F-9A50-8642-9963-CDB942DD12D9.root,631,uproot_edm_partial_jets,0,1,,,2,2,2,232.6329345703125,147.60060119628906,85.03233337402344,-1.6807010173797607,43.09494113922119,,,,,,,0,,1.0,1,1,1
632,0438B51F-9A50-8642-9963-CDB942DD12D9.root,632,uproot_edm_partial_jets,0,1,,,2,2,1,182.2541389465332,141.64820861816406,40.60593032836914,-1.6689600944519043,36.6172513961792,,,,,,,0,,1.0,1,1,1
633,0438B51F-9A50-8642-9963-CDB942DD12D9.root,633,uproot_edm_partial_jets,0,1,,,2,2,2,293.32727813720703,177.0481719970703,116.27910614013672,-1.6969186067581177,59.953351974487305,,,,,,,0,,1.0,1,1,1
634,0438B51F-9A50-8642-9963-CDB942DD12D9.root,634,uproot_edm_partial_jets,0,1,,,4,4,2,367.8816947937012,236.92518615722656,57.76790237426758,-1.7675772905349731,86.84585809707642,,,,,,,0,,1.0,1,1,1
635,0438B51F-9A50-8642-9963-CDB942DD12D9.root,635,uproot_edm_partial_jets,0,1,,,3,3,2,410.6905517578125,251.97039794921875,117.19280242919922,2.1677725315093994,43.86306881904602,,,,,,,0,,1.0,1,1,1
636,0438B51F-9A50-8642-9963-CDB942DD12D9.root,636,uproot_edm_partial_jets,0,1,,,2,2,2,675.5106887817383,592.0008544921875,83.50983428955078,1.2392075061798096,85.51787567138672,,,,,,,0,,1.0,1,1,1
637,0438B51F-9A50-8642-9963-CDB942DD12D9.root,637,uproot_edm_partial_jets,0,1,,,3,3,3,359.1485290527344,211.8512725830078,96.61458587646484,1.1354743242263794,63.53386640548706,,,,,,,0,,1.0,1,1,1
638,0438B51F-9A50-8642-9963-CDB942DD12D9.root,638,uproot_edm_partial_jets,0,1,,,2,2,1,180.36234664916992,132.9662322998047,47.396114349365234,-1.6615192890167236,35.96366500854492,,,,,,,0,,1.0,1,1,1
639,0438B51F-9A50-8642-9963-CDB942DD12D9.root,639,uproot_edm_partial_jets,0,1,,,2,2,2,188.1672821044922,131.79270935058594,56.37457275390625,-1.6784110069274902,34.76991939544678,,,,,,,0,,1.0,1,1,1
640,0438B51F-9A50-8642-9963-CDB942DD12D9.root,640,uproot_edm_partial_jets,0,1,,,2,2,2,257.0005187988281,159.88809204101562,97.1124267578125,-1.6974666118621826,49.101966857910156,,,,,,,0,,1.0,1,1,1
641,0438B51F-9A50-8642-9963-CDB942DD12D9.root,641,uproot_edm_partial_jets,0,1,,,2,2,2,244.9190902709961,158.39364624023438,86.52544403076172,-1.6952639818191528,46.404181480407715,,,,,,,0,,1.0,1,1,1
642,0438B51F-9A50-8642-9963-CDB942DD12D9.root,642,uproot_edm_partial_jets,0,1,,,2,2,2,187.07001495361328,132.55874633789062,54.511268615722656,-1.6824179887771606,36.42326831817627,,,,,,,0,,1.0,1,1,1
643,0438B51F-9A50-8642-9963-CDB942DD12D9.root,643,uproot_edm_partial_jets,0,1,,,2,2,2,287.76342010498047,183.59359741210938,104.1698226928711,-1.6908941268920898,58.77349281311035,,,,,,,0,,1.0,1,1,1
644,0438B51F-9A50-8642-9963-CDB942DD12D9.root,644,uproot_edm_partial_jets,0,1,,,2,2,2,313.18731689453125,207.3606719970703,105.82664489746094,0.9044108986854553,37.65542984008789,,,,,,,0,,1.0,1,1,1
645,0438B51F-9A50-8642-9963-CDB942DD12D9.root,645,uproot_edm_partial_jets,0,1,,,0,0,0,0.0,26.723236083984375,17.237285614013672,-0.18408532440662384,0.0,,,,,,,0,,1.0,1,1,1
646,0438B51F-9A50-8642-9963-CDB942DD12D9.root,646,uproot_edm_partial_jets,0,1,,,2,2,2,188.5019416809082,126.54081726074219,61.961124420166016,-1.6542248725891113,34.71271800994873,,,,,,,0,,1.0,1,1,1
647,0438B51F-9A50-8642-9963-CDB942DD12D9.root,647,uproot_edm_partial_jets,0,1,,,2,2,2,227.64326858520508,172.67184448242188,54.9714241027832,-1.797515869140625,31.191781997680664,,,,,,,0,,1.0,1,1,1
648,0438B51F-9A50-8642-9963-CDB942DD12D9.root,648,uproot_edm_partial_jets,0,1,,,2,2,2,414.73902893066406,290.2593688964844,124.47966003417969,1.6476800441741943,45.22674751281738,,,,,,,0,,1.0,1,1,1
649,0438B51F-9A50-8642-9963-CDB942DD12D9.root,649,uproot_edm_partial_jets,0,1,,,3,3,1,142.5114402770996,64.96954345703125,42.322566986083984,-2.331101417541504,28.400476455688477,,,,,,,0,,1.0,1,1,1
650,0438B51F-9A50-8642-9963-CDB942DD12D9.root,650,uproot_edm_partial_jets,0,1,,,2,2,2,210.65076065063477,151.22708129882812,59.42367935180664,-1.6959658861160278,41.261056900024414,,,,,,,0,,1.0,1,1,1
651,0438B51F-9A50-8642-9963-CDB942DD12D9.root,651,uproot_edm_partial_jets,0,1,,,3,3,2,272.1155700683594,143.605712890625,89.2365951538086,-1.6917284727096558,52.69596529006958,,,,,,,0,,1.0,1,1,1
652,0438B51F-9A50-8642-9963-CDB942DD12D9.root,652,uproot_edm_partial_jets,0,1,,,2,2,2,232.62763214111328,150.28213500976562,82.34549713134766,-1.697425365447998,47.778011322021484,,,,,,,0,,1.0,1,1,1
653,0438B51F-9A50-8642-9963-CDB942DD12D9.root,653,uproot_edm_partial_jets,0,1,,,2,2,1,161.4879150390625,125.01630401611328,36.47161102294922,-1.674803614616394,34.215120792388916,,,,,,,0,,1.0,1,1,1
654,0438B51F-9A50-8642-9963-CDB942DD12D9.root,654,uproot_edm_partial_jets,0,1,,,3,3,2,251.89123153686523,139.6376190185547,63.58650207519531,-1.678720235824585,47.19382286071777,,,,,,,0,,1.0,1,1,1
655,0438B51F-9A50-8642-9963-CDB942DD12D9.root,655,uproot_edm_partial_jets,0,1,,,2,2,2,240.84432983398438,164.68585205078125,76.15847778320312,-1.6823222637176514,47.267388343811035,,,,,,,0,,1.0,1,1,1
656,0438B51F-9A50-8642-9963-CDB942DD12D9.root,656,uproot_edm_partial_jets,0,1,,,3,3,2,282.4424247741699,156.9390869140625,89.28016662597656,0.05177183449268341,39.03119468688965,,,,,,,0,,1.0,1,1,1
657,0438B51F-9A50-8642-9963-CDB942DD12D9.root,657,uproot_edm_partial_jets,0,1,,,2,2,2,212.06714630126953,148.25282287597656,63.81432342529297,-1.691024899482727,40.189332008361816,,,,,,,0,,1.0,1,1,1
658,0438B51F-9A50-8642-9963-CDB942DD12D9.root,658,uproot_edm_partial_jets,0,1,,,2,2,2,327.0790481567383,218.30105590820312,108.77799224853516,0.5157796740531921,50.408498764038086,,,,,,,0,,1.0,1,1,1
659,0438B51F-9A50-8642-9963-CDB942DD12D9.root,659,uproot_edm_partial_jets,0,1,,,5,5,5,327.62657165527344,120.03785705566406,54.3048210144043,-1.670777678489685,54.764580726623535,,,,,,,0,,1.0,1,1,1
660,0438B51F-9A50-8642-9963-CDB942DD12D9.root,660,uproot_edm_partial_jets,0,1,,,2,2,2,238.72823333740234,155.5057373046875,83.22249603271484,-1.7012125253677368,44.05483627319336,,,,,,,0,,1.0,1,1,1
661,0438B51F-9A50-8642-9963-CDB942DD12D9.root,661,uproot_edm_partial_jets,0,1,,,2,2,2,202.2327880859375,149.29502868652344,52.93775939941406,-1.6863545179367065,39.216854095458984,,,,,,,0,,1.0,1,1,1
662,0438B51F-9A50-8642-9963-CDB942DD12D9.root,662,uproot_edm_partial_jets,0,1,,,4,4,3,451.5444564819336,188.37705993652344,148.0522918701172,0.5025094151496887,70.4643006324768,,,,,,,0,,1.0,1,1,1
663,0438B51F-9A50-8642-9963-CDB942DD12D9.root,663,uproot_edm_partial_jets,0,1,,,2,2,2,221.12759399414062,153.8478546142578,67.27973937988281,0.19513319432735443,35.642805099487305,,,,,,,0,,1.0,1,1,1
664,0438B51F-9A50-8642-9963-CDB942DD12D9.root,664,uproot_edm_partial_jets,0,1,,,2,2,2,200.8625373840332,138.25885009765625,62.60368728637695,-1.676535964012146,39.1079216003418,,,,,,,0,,1.0,1,1,1
665,0438B51F-9A50-8642-9963-CDB942DD12D9.root,665,uproot_edm_partial_jets,0,1,,,3,3,3,408.3771667480469,180.33212280273438,164.03219604492188,-0.922882616519928,69.98626327514648,,,,,,,0,,1.0,1,1,1
666,0438B51F-9A50-8642-9963-CDB942DD12D9.root,666,uproot_edm_partial_jets,0,1,,,4,4,4,346.05228424072266,118.94176483154297,87.97589874267578,-2.0758402347564697,55.43759822845459,,,,,,,0,,1.0,1,1,1
667,0438B51F-9A50-8642-9963-CDB942DD12D9.root,667,uproot_edm_partial_jets,0,1,,,2,2,2,230.08635330200195,176.60020446777344,53.486148834228516,-1.738908290863037,60.85153388977051,,,,,,,0,,1.0,1,1,1
668,0438B51F-9A50-8642-9963-CDB942DD12D9.root,668,uproot_edm_partial_jets,0,1,,,2,2,2,182.51885223388672,132.04461669921875,114.81432342529297,1.4799094200134277,23.597143173217773,,,,,,,0,,1.0,1,1,1
669,0438B51F-9A50-8642-9963-CDB942DD12D9.root,669,uproot_edm_partial_jets,0,1,,,3,3,2,239.07781600952148,122.79851531982422,81.55821990966797,1.358973503112793,37.668992042541504,,,,,,,0,,1.0,1,1,1
670,0438B51F-9A50-8642-9963-CDB942DD12D9.root,670,uproot_edm_partial_jets,0,1,,,3,3,2,240.63167190551758,137.6162109375,70.66124725341797,1.7242178916931152,31.8438663482666,,,,,,,0,,1.0,1,1,1
671,0438B51F-9A50-8642-9963-CDB942DD12D9.root,671,uproot_edm_partial_jets,0,1,,,1,1,1,235.55697631835938,235.55697631835938,14.948972702026367,-0.6542889475822449,18.8669376373291,,,,,,,0,,1.0,1,1,1
672,0438B51F-9A50-8642-9963-CDB942DD12D9.root,672,uproot_edm_partial_jets,0,1,,,3,3,1,185.4879035949707,116.30311584472656,36.94104766845703,1.515004277229309,29.702141284942627,,,,,,,0,,1.0,1,1,1
673,0438B51F-9A50-8642-9963-CDB942DD12D9.root,673,uproot_edm_partial_jets,0,1,,,3,3,3,266.8175964355469,156.67938232421875,57.82388687133789,-1.781316876411438,36.84487771987915,,,,,,,0,,1.0,1,1,1
674,0438B51F-9A50-8642-9963-CDB942DD12D9.root,674,uproot_edm_partial_jets,0,1,,,4,4,3,365.29179763793945,207.37779235839844,71.41212463378906,1.8781371116638184,51.97242259979248,,,,,,,0,,1.0,1,1,1
675,0438B51F-9A50-8642-9963-CDB942DD12D9.root,675,uproot_edm_partial_jets,0,1,,,2,2,2,232.39688110351562,178.45155334472656,53.94532775878906,-1.6484743356704712,36.812567710876465,,,,,,,0,,1.0,1,1,1
676,0438B51F-9A50-8642-9963-CDB942DD12D9.root,676,uproot_edm_partial_jets,0,1,,,2,2,1,157.61452865600586,116.3223648071289,41.29216384887695,-1.675328254699707,30.321180820465088,,,,,,,0,,1.0,1,1,1
677,0438B51F-9A50-8642-9963-CDB942DD12D9.root,677,uproot_edm_partial_jets,0,1,,,2,2,1,174.9950828552246,125.28551483154297,49.70956802368164,-1.6927011013031006,32.41219425201416,,,,,,,0,,1.0,1,1,1
678,0438B51F-9A50-8642-9963-CDB942DD12D9.root,678,uproot_edm_partial_jets,0,1,,,3,3,2,192.50071144104004,105.5713882446289,55.14371109008789,1.3562098741531372,29.16481304168701,,,,,,,0,,1.0,1,1,1
679,0438B51F-9A50-8642-9963-CDB942DD12D9.root,679,uproot_edm_partial_jets,0,1,,,6,6,5,1194.7491970062256,383.46954345703125,260.3596496582031,-1.9774280786514282,140.0382776260376,,,,,,,0,,1.0,1,1,1
680,0438B51F-9A50-8642-9963-CDB942DD12D9.root,680,uproot_edm_partial_jets,0,1,,,2,2,2,229.0180435180664,149.79153442382812,79.22650909423828,-1.6828268766403198,45.50407600402832,,,,,,,0,,1.0,1,1,1
681,0438B51F-9A50-8642-9963-CDB942DD12D9.root,681,uproot_edm_partial_jets,0,1,,,4,4,2,301.08771896362305,163.37847900390625,103.18016052246094,-2.348853588104248,40.97421908378601,,,,,,,0,,1.0,1,1,1
682,0438B51F-9A50-8642-9963-CDB942DD12D9.root,682,uproot_edm_partial_jets,0,1,,,2,2,2,191.3697967529297,126.93954467773438,64.43025207519531,-1.6913520097732544,37.107340812683105,,,,,,,0,,1.0,1,1,1
683,0438B51F-9A50-8642-9963-CDB942DD12D9.root,683,uproot_edm_partial_jets,0,1,,,2,2,2,172.02072525024414,111.65149688720703,60.36922836303711,1.277206301689148,30.5500545501709,,,,,,,0,,1.0,1,1,1
684,0438B51F-9A50-8642-9963-CDB942DD12D9.root,684,uproot_edm_partial_jets,0,1,,,3,3,3,795.4507446289062,404.99530029296875,335.63372802734375,0.0551442913711071,65.32726764678955,,,,,,,0,,1.0,1,1,1
685,0438B51F-9A50-8642-9963-CDB942DD12D9.root,685,uproot_edm_partial_jets,0,1,,,2,2,2,238.07196807861328,152.2205810546875,85.85138702392578,-1.6768715381622314,45.48205757141113,,,,,,,0,,1.0,1,1,1
686,0438B51F-9A50-8642-9963-CDB942DD12D9.root,686,uproot_edm_partial_jets,0,1,,,2,2,2,365.5383071899414,255.83599853515625,109.70230865478516,0.8897455930709839,63.25876331329346,,,,,,,0,,1.0,1,1,1
687,0438B51F-9A50-8642-9963-CDB942DD12D9.root,687,uproot_edm_partial_jets,0,1,,,2,2,1,182.13257789611816,151.3033447265625,30.829233169555664,0.638350784778595,21.62010622024536,,,,,,,0,,1.0,1,1,1
688,0438B51F-9A50-8642-9963-CDB942DD12D9.root,688,uproot_edm_partial_jets,0,1,,,4,4,2,300.03403091430664,149.3946990966797,114.45314025878906,2.531193971633911,56.2399320602417,,,,,,,0,,1.0,1,1,1
689,0438B51F-9A50-8642-9963-CDB942DD12D9.root,689,uproot_edm_partial_jets,0,1,,,5,5,4,1040.5634117126465,417.2445373535156,300.7784729003906,1.6862447261810303,125.40423536300659,,,,,,,0,,1.0,1,1,1
690,0438B51F-9A50-8642-9963-CDB942DD12D9.root,690,uproot_edm_partial_jets,0,1,,,0,0,0,0.0,23.7797908782959,20.569902420043945,-0.08985158801078796,0.0,,,,,,,0,,1.0,1,1,1
691,0438B51F-9A50-8642-9963-CDB942DD12D9.root,691,uproot_edm_partial_jets,0,1,,,3,3,2,259.3646240234375,148.6205291748047,75.19735717773438,0.8288527727127075,39.354782581329346,,,,,,,0,,1.0,1,1,1
692,0438B51F-9A50-8642-9963-CDB942DD12D9.root,692,uproot_edm_partial_jets,0,1,,,2,2,2,203.76348876953125,132.00111389160156,71.76237487792969,-1.6576051712036133,37.760475158691406,,,,,,,0,,1.0,1,1,1
693,0438B51F-9A50-8642-9963-CDB942DD12D9.root,693,uproot_edm_partial_jets,0,1,,,2,2,2,262.9529037475586,171.760009765625,91.1928939819336,-1.6969016790390015,51.82424545288086,,,,,,,0,,1.0,1,1,1
694,0438B51F-9A50-8642-9963-CDB942DD12D9.root,694,uproot_edm_partial_jets,0,1,,,6,6,4,440.0094966888428,125.71955871582031,111.21841430664062,-1.064895749092102,68.73973083496094,,,,,,,0,,1.0,1,1,1
695,0438B51F-9A50-8642-9963-CDB942DD12D9.root,695,uproot_edm_partial_jets,0,1,,,2,2,2,225.0328826904297,127.5121841430664,97.52069854736328,-1.6530269384384155,45.95474052429199,,,,,,,0,,1.0,1,1,1
696,0438B51F-9A50-8642-9963-CDB942DD12D9.root,696,uproot_edm_partial_jets,0,1,,,6,6,2,329.8547706604004,217.1203155517578,101.44125366210938,3.100263833999634,64.10285472869873,,,,,,,0,,1.0,1,1,1
697,0438B51F-9A50-8642-9963-CDB942DD12D9.root,697,uproot_edm_partial_jets,0,1,,,6,6,3,604.2338333129883,274.9984130859375,98.310302734375,1.3652676343917847,79.44405746459961,,,,,,,0,,1.0,1,1,1
698,0438B51F-9A50-8642-9963-CDB942DD12D9.root,698,uproot_edm_partial_jets,0,1,,,4,4,4,879.1208801269531,337.5769958496094,311.7631530761719,1.6387020349502563,134.34780025482178,,,,,,,0,,1.0,1,1,1
699,0438B51F-9A50-8642-9963-CDB942DD12D9.root,699,uproot_edm_partial_jets,0,1,,,4,4,4,661.6528968811035,287.1803894042969,248.0873260498047,0.6802423596382141,103.71579647064209,,,,,,,0,,1.0,1,1,1
700,0438B51F-9A50-8642-9963-CDB942DD12D9.root,700,uproot_edm_partial_jets,0,1,,,2,2,2,380.56290435791016,287.203125,93.35977935791016,0.9033113718032837,36.434447288513184,,,,,,,0,,1.0,1,1,1
701,0438B51F-9A50-8642-9963-CDB942DD12D9.root,701,uproot_edm_partial_jets,0,1,,,2,2,2,431.1377716064453,268.4119567871094,162.72581481933594,1.113784909248352,67.74263763427734,,,,,,,0,,1.0,1,1,1
702,0438B51F-9A50-8642-9963-CDB942DD12D9.root,702,uproot_edm_partial_jets,0,1,,,3,3,2,232.13704872131348,126.0089111328125,74.79208374023438,0.20136316120624542,39.654682636260986,,,,,,,0,,1.0,1,1,1
703,0438B51F-9A50-8642-9963-CDB942DD12D9.root,703,uproot_edm_partial_jets,0,1,,,2,2,2,220.36858367919922,149.25164794921875,71.11693572998047,-1.6759858131408691,41.845765113830566,,,,,,,0,,1.0,1,1,1
704,0438B51F-9A50-8642-9963-CDB942DD12D9.root,704,uproot_edm_partial_jets,0,1,,,2,2,1,139.60565185546875,90.01769256591797,49.58795928955078,-1.8203929662704468,19.492338180541992,,,,,,,0,,1.0,1,1,1
705,0438B51F-9A50-8642-9963-CDB942DD12D9.root,705,uproot_edm_partial_jets,0,1,,,3,3,3,597.512321472168,341.58734130859375,196.44471740722656,1.1958684921264648,79.92630672454834,,,,,,,0,,1.0,1,1,1
706,0438B51F-9A50-8642-9963-CDB942DD12D9.root,706,uproot_edm_partial_jets,0,1,,,4,4,3,494.49121856689453,213.78758239746094,191.57894897460938,-1.168131709098816,60.584627628326416,,,,,,,0,,1.0,1,1,1
707,0438B51F-9A50-8642-9963-CDB942DD12D9.root,707,uproot_edm_partial_jets,0,1,,,2,2,2,203.5868911743164,139.03927612304688,64.54761505126953,-1.6746900081634521,39.169363021850586,,,,,,,0,,1.0,1,1,1
708,0438B51F-9A50-8642-9963-CDB942DD12D9.root,708,uproot_edm_partial_jets,0,1,,,2,2,2,175.0904655456543,121.58248138427734,53.50798416137695,-1.6659117937088013,34.67262935638428,,,,,,,0,,1.0,1,1,1
709,0438B51F-9A50-8642-9963-CDB942DD12D9.root,709,uproot_edm_partial_jets,0,1,,,3,3,3,393.8468322753906,168.3956756591797,156.04898071289062,0.10299719125032425,55.94827461242676,,,,,,,0,,1.0,1,1,1
710,0438B51F-9A50-8642-9963-CDB942DD12D9.root,710,uproot_edm_partial_jets,0,1,,,3,3,2,218.1085662841797,107.89884185791016,67.77445983886719,0.7176899313926697,28.13557004928589,,,,,,,0,,1.0,1,1,1
711,0438B51F-9A50-8642-9963-CDB942DD12D9.root,711,uproot_edm_partial_jets,0,1,,,2,2,2,221.58975982666016,142.61463928222656,78.9751205444336,-1.6779558658599854,47.77968788146973,,,,,,,0,,1.0,1,1,1
712,0438B51F-9A50-8642-9963-CDB942DD12D9.root,712,uproot_edm_partial_jets,0,1,,,3,3,2,489.3944625854492,273.8206481933594,182.5182647705078,1.7931756973266602,46.566482067108154,,,,,,,0,,1.0,1,1,1
713,0438B51F-9A50-8642-9963-CDB942DD12D9.root,713,uproot_edm_partial_jets,0,1,,,4,4,2,268.78450775146484,122.2104721069336,65.73635864257812,-0.006388379260897636,51.75987243652344,,,,,,,0,,1.0,1,1,1
