variant,jet_bin,met_bin,score_band,observed,met_bin_n,sm_fraction,expected_official_shape,midpoint,shape_correction,expected_shape
jetcount_only_resid,1to2jets,6,q000_050,90109,95195,0.8208992363372086,78145.50280312057,0.25,8.723186622551909,681677.8046647741
jetcount_only_resid,1to2jets,6,q050_080,5086,95195,0.17910076366279123,17049.497196879413,0.65,0.6121116921677198,10436.196579790652
jetcount_only_resid,1to2jets,6,q080_090,0,95195,0.0,0.0,0.85,0.1621468181770456,0.0
jetcount_only_resid,1to2jets,6,q090_095,0,95195,0.0,0.0,0.925,0.09852866292544375,0.0
jetcount_only_resid,1to2jets,6,q095_0975,0,95195,0.0,0.0,0.9625,0.07680503094448812,0.0
jetcount_only_resid,1to2jets,6,q0975_099,0,95195,0.0,0.0,0.9825,0.06725079830664775,0.0
jetcount_only_resid,1to2jets,6,q099_100,0,95195,0.0,0.0,0.995,0.06189275344949062,0.0
jetcount_only_resid,1to2jets,7,q000_050,41903,47045,0.7526773373429307,35409.705335298175,0.25,8.723186622551909,308885.46788937796
jetcount_only_resid,1to2jets,7,q050_080,5142,47045,0.24732266265706926,11635.294664701823,0.65,0.6121116921677198,7122.099906080674
jetcount_only_resid,1to2jets,7,q080_090,0,47045,0.0,0.0,0.85,0.1621468181770456,0.0
jetcount_only_resid,1to2jets,7,q090_095,0,47045,0.0,0.0,0.925,0.09852866292544375,0.0
jetcount_only_resid,1to2jets,7,q095_0975,0,47045,0.0,0.0,0.9625,0.07680503094448812,0.0
jetcount_only_resid,1to2jets,7,q0975_099,0,47045,0.0,0.0,0.9825,0.06725079830664775,0.0
jetcount_only_resid,1to2jets,7,q099_100,0,47045,0.0,0.0,0.995,0.06189275344949062,0.0
jetcount_only_resid,1to2jets,8,q000_050,14079,17472,0.6562137786941404,11465.367141344022,0.25,8.723186622551909,100014.5372700184
jetcount_only_resid,1to2jets,8,q050_080,2919,17472,0.2787335652900844,4870.032852748355,0.65,0.6121116921677198,2981.0040504081835
jetcount_only_resid,1to2jets,8,q080_090,474,17472,0.06505265601577517,1136.6000059076239,0.85,0.1621468181770456,184.29607449793244
jetcount_only_resid,1to2jets,8,q090_095,0,17472,0.0,0.0,0.925,0.09852866292544375,0.0
jetcount_only_resid,1to2jets,8,q095_0975,0,17472,0.0,0.0,0.9625,0.07680503094448812,0.0
jetcount_only_resid,1to2jets,8,q0975_099,0,17472,0.0,0.0,0.9825,0.06725079830664775,0.0
jetcount_only_resid,1to2jets,8,q099_100,0,17472,0.0,0.0,0.995,0.06189275344949062,0.0
jetcount_only_resid,1to2jets,9,q000_050,3418,4665,0.5600894631161227,2612.8173454367125,0.25,8.723186622551909,22792.093314885118
jetcount_only_resid,1to2jets,9,q050_080,817,4665,0.27761231344742693,1295.0614422322467,0.65,0.6121116921677198,792.7222508659481
jetcount_only_resid,1to2jets,9,q080_090,220,4665,0.08628720288112564,402.5298014404511,0.85,0.1621468181770456,65.26892652500709
jetcount_only_resid,1to2jets,9,q090_095,111,4665,0.039835396596547376,185.8321251228935,0.925,0.09852866292544375,18.30979081695246
jetcount_only_resid,1to2jets,9,q095_0975,51,4665,0.01904805298089646,88.85916715588199,0.9625,0.07680503094448812,6.824831083108959
jetcount_only_resid,1to2jets,9,q0975_099,26,4665,0.010753757480694511,50.166278647439896,0.9825,0.06725079830664775,3.37372228711407
jetcount_only_resid,1to2jets,9,q099_100,22,4665,0.006373813497186316,29.733839964374166,0.995,0.06189275344949062,1.8403092260216212
jetcount_only_resid,3to4jets,0,q000_050,15871,32096,0.44937410468612177,14423.111264005764,0.25,1.2530294832860092,18072.58365451376
jetcount_only_resid,3to4jets,0,q050_080,8708,32096,0.27900753805494544,8955.025941411528,0.65,0.9916995885827382,8880.69554184556
jetcount_only_resid,3to4jets,0,q080_090,3584,32096,0.11868192957048776,3809.215211494375,0.85,0.8822457087939612,3360.663774213594
jetcount_only_resid,3to4jets,0,q090_095,2813,32096,0.09497921446453382,3048.4528674536773,0.925,0.8443900123812649,2574.083154492913
jetcount_only_resid,3to4jets,0,q095_0975,801,32096,0.0402935642576494,1293.2622384135152,0.9625,0.8260757137477535,1068.3325266604618
jetcount_only_resid,3to4jets,0,q0975_099,319,32096,0.017663648966262078,566.9324772211477,0.9825,0.8164710614423928,462.8839614429156
jetcount_only_resid,3to4jets,0,q099_100,0,32096,0.0,0.0,0.995,0.8105249448262329,0.0
jetcount_only_resid,3to4jets,1,q000_050,10681,25674,0.3679709078116347,9447.28508715591,0.25,1.2530294832860092,11837.72675121459
jetcount_only_resid,3to4jets,1,q050_080,8295,25674,0.3237504553706825,8311.969191186901,0.65,0.9916995885827382,8242.976427212445
jetcount_only_resid,3to4jets,1,q080_090,4529,25674,0.1882936205945435,4834.25041514431,0.85,0.8822457087939612,4264.996683996493
jetcount_only_resid,3to4jets,1,q090_095,1575,25674,0.08231764232401599,2113.4231490267866,0.925,0.8443900123812649,1784.5533989735802
jetcount_only_resid,3to4jets,1,q095_0975,594,25674,0.037667373899123516,967.0721574860971,0.9625,0.8260757137477535,798.8748227409076
jetcount_only_resid,3to4jets,1,q0975_099,0,25674,0.0,0.0,0.9825,0.8164710614423928,0.0
jetcount_only_resid,3to4jets,1,q099_100,0,25674,0.0,0.0,0.995,0.8105249448262329,0.0
jetcount_only_resid,3to4jets,2,q000_050,7855,22105,0.3033276406698958,6705.057497008047,0.25,1.2530294832860092,8401.634730878975
jetcount_only_resid,3to4jets,2,q050_080,9015,22105,0.41210590396217656,9109.601007083913,0.65,0.9916995885827382,9033.987570878015
jetcount_only_resid,3to4jets,2,q080_090,3818,22105,0.18542027412567158,4098.71515954797,0.85,0.8822457087939612,3616.0738610799526
jetcount_only_resid,3to4jets,2,q090_095,1054,22105,0.0756984463726363,1673.3141570671255,0.925,0.8443900123812649,1412.929761803656
jetcount_only_resid,3to4jets,2,q095_0975,363,22105,0.023447734869619694,518.3121792929434,0.9625,0.8260757137477535,428.16510345357176
jetcount_only_resid,3to4jets,2,q0975_099,0,22105,0.0,0.0,0.9825,0.8164710614423928,0.0
jetcount_only_resid,3to4jets,2,q099_100,0,22105,0.0,0.0,0.995,0.8105249448262329,0.0
jetcount_only_resid,3to4jets,3,q000_050,6183,19426,0.26808734235170234,5207.86471252417,0.25,1.2530294832860092,6525.608029757601
jetcount_only_resid,3to4jets,3,q050_080,8998,19426,0.46442161204551685,9021.85423559621,0.65,0.9916995885827382,8946.969133694196
jetcount_only_resid,3to4jets,3,q080_090,3118,19426,0.179855154080378,3493.866223165423,0.85,0.8822457087939612,3082.448482487859
jetcount_only_resid,3to4jets,3,q090_095,943,19426,0.07413739931836859,1440.1931191586282,0.925,0.8443900123812649,1216.0846857177664
jetcount_only_resid,3to4jets,3,q095_0975,184,19426,0.013498492204034235,262.221709555569,0.9625,0.8260757137477535,216.6149858812728
jetcount_only_resid,3to4jets,3,q0975_099,0,19426,0.0,0.0,0.9825,0.8164710614423928,0.0
jetcount_only_resid,3to4jets,3,q099_100,0,19426,0.0,0.0,0.995,0.8105249448262329,0.0
jetcount_only_resid,3to4jets,4,q000_050,5102,17153,0.25413627992389554,4359.19960953458,0.25,1.2530294832860092,5462.205634275688
jetcount_only_resid,3to4jets,4,q050_080,8357,17153,0.48946968506437455,8395.873507909217,0.65,0.9916995885827382,8326.18430358628
jetcount_only_resid,3to4jets,4,q080_090,2691,17153,0.17469636202708516,2996.566697850592,0.85,0.8822457087939612,2643.7081102935754
jetcount_only_resid,3to4jets,4,q090_095,918,17153,0.07453998244303064,1278.5843188453046,0.925,0.8443900123812649,1079.6238288202778
jetcount_only_resid,3to4jets,4,q095_0975,85,17153,0.007157690541614067,122.7758658603061,0.9625,0.8260757137477535,101.42216102155079
jetcount_only_resid,3to4jets,4,q0975_099,0,17153,0.0,0.0,0.9825,0.8164710614423928,0.0
jetcount_only_resid,3to4jets,4,q099_100,0,17153,0.0,0.0,0.995,0.8105249448262329,0.0
jetcount_only_resid,3to4jets,5,q000_050,4721,15552,0.260533807500538,4051.821774248367,0.25,1.2530294832860092,5077.052144153432
jetcount_only_resid,3to4jets,5,q050_080,7468,15552,0.4857777557398868,7554.815657266719,0.65,0.9916995885827382,7492.107579129834
jetcount_only_resid,3to4jets,5,q080_090,2403,15552,0.17375685094004995,2702.2665458196566,0.85,0.8822457087939612,2384.0630640668724
jetcount_only_resid,3to4jets,5,q090_095,863,15552,0.07250411663907498,1127.5840219708941,0.925,0.8443900123812649,952.1206862729198
jetcount_only_resid,3to4jets,5,q095_0975,97,15552,0.007427469180450198,115.51200069436148,0.9625,0.8260757137477535,95.42165842002565
jetcount_only_resid,3to4jets,5,q0975_099,0,15552,0.0,0.0,0.9825,0.8164710614423928,0.0
jetcount_only_resid,3to4jets,5,q099_100,0,15552,0.0,0.0,0.995,0.8105249448262329,0.0
jetcount_only_resid,3to4jets,6,q000_050,4261,13628,0.27788583936218664,3787.0282188278793,0.25,1.2530294832860092,4745.258012227433
jetcount_only_resid,3to4jets,6,q050_080,6122,13628,0.45747618104305027,6234.485395254689,0.65,0.9916995885827382,6182.736601499165
jetcount_only_resid,3to4jets,6,q080_090,2305,13628,0.1800015522980692,2453.061154718087,0.85,0.8822457087939612,2164.202677159192
jetcount_only_resid,3to4jets,6,q090_095,758,13628,0.06970495009237612,949.9390598589018,0.925,0.8443900123812649,802.1190545157052
jetcount_only_resid,3to4jets,6,q095_0975,182,13628,0.014931477204317834,203.48617134044343,0.9625,0.8260757137477535,168.09498422785447
jetcount_only_resid,3to4jets,6,q0975_099,0,13628,0.0,0.0,0.9825,0.8164710614423928,0.0
jetcount_only_resid,3to4jets,6,q099_100,0,13628,0.0,0.0,0.995,0.8105249448262329,0.0
jetcount_only_resid,3to4jets,7,q000_050,3975,11419,0.3186416233326952,3638.5686968360465,0.25,1.2530294832860092,4559.233854097119
jetcount_only_resid,3to4jets,7,q050_080,4319,11419,0.38428956612865217,4388.202555623079,0.65,0.9916995885827382,4351.778669029128
jetcount_only_resid,3to4jets,7,q080_090,2004,11419,0.18977739268154353,2167.0680470305456,0.85,0.8822457087939612,1911.886485157209
jetcount_only_resid,3to4jets,7,q090_095,787,11419,0.07728003308497508,882.4606977973305,0.925,0.8443900123812649,745.1409995390675
jetcount_only_resid,3to4jets,7,q095_0975,334,11419,0.030011384772133786,342.7000027129957,0.9625,0.8260757137477535,283.096149342495
jetcount_only_resid,3to4jets,7,q0975_099,0,11419,0.0,0.0,0.9825,0.8164710614423928,0.0
jetcount_only_resid,3to4jets,7,q099_100,0,11419,0.0,0.0,0.995,0.8105249448262329,0.0
jetcount_only_resid,3to4jets,8,q000_050,2824,7110,0.354584617785236,2521.0966324530277,0.25,1.2530294832860092,3159.008410676715
jetcount_only_resid,3to4jets,8,q050_080,2345,7110,0.3375047626671111,2399.65886256316,0.65,0.9916995885827382,2379.740706742807
jetcount_only_resid,3to4jets,8,q080_090,935,7110,0.14038764663920714,998.1561676047627,0.85,0.8822457087939612,880.6189955755278
jetcount_only_resid,3to4jets,8,q090_095,623,7110,0.10845760866066768,771.1335975773472,0.925,0.8443900123812649,651.1375080059456
jetcount_only_resid,3to4jets,8,q095_0975,268,7110,0.04303221193154965,305.95902683331803,0.9625,0.8260757137477535,252.74532146890124
jetcount_only_resid,3to4jets,8,q0975_099,115,7110,0.01603315231622844,113.99571296838421,0.9825,0.8164710614423928,93.074200767179
jetcount_only_resid,3to4jets,8,q099_100,0,7110,0.0,0.0,0.995,0.8105249448262329,0.0
jetcount_only_resid,3to4jets,9,q000_050,1429,2870,0.4063319863149655,1166.172800723951,0.25,1.2530294832860092,1461.2489019133304
jetcount_only_resid,3to4jets,9,q050_080,875,2870,0.338340590530282,971.0374948219093,0.65,0.9916995885827382,962.9774841133002
jetcount_only_resid,3to4jets,9,q080_090,264,2870,0.12189240643388838,349.83120646525964,0.85,0.8822457087939612,308.6370807061896
jetcount_only_resid,3to4jets,9,q090_095,137,2870,0.06569986792068729,188.55862093237252,0.925,0.8443900123812649,159.21701626368025
jetcount_only_resid,3to4jets,9,q095_0975,73,2870,0.033221724597709994,95.34634959542768,0.9625,0.8260757137477535,78.76330379528575
jetcount_only_resid,3to4jets,9,q0975_099,50,2870,0.02046964608920686,58.74788427602369,0.9825,0.8164710614423928,47.96594743233992
jetcount_only_resid,3to4jets,9,q099_100,42,2870,0.014043778113259978,40.305643185056134,0.995,0.8105249448262329,32.668729218753455
jetcount_only_resid,5plusjets,0,q000_050,742,2225,0.3231809763249209,719.077672322949,0.25,1.1458619013726323,823.963708842581
jetcount_only_resid,5plusjets,0,q050_080,486,2225,0.20801671411277126,462.83718890091603,0.65,1.0354311693846656,479.2360517383869
jetcount_only_resid,5plusjets,0,q080_090,184,2225,0.087987520557064,195.77223323946743,0.85,0.9842733163875604,192.6933852672096
jetcount_only_resid,5plusjets,0,q090_095,137,2225,0.0736538249973291,163.87976061905724,0.925,0.965747606619688,158.26648659126192
jetcount_only_resid,5plusjets,0,q095_0975,182,2225,0.08221389115459006,182.92590781896288,0.9625,0.9566159219335406,174.98983595376706
jetcount_only_resid,5plusjets,0,q0975_099,208,2225,0.09040399150014734,201.14888108782785,0.9825,0.9517810478023275,191.44969280603857
jetcount_only_resid,5plusjets,0,q099_100,286,2225,0.13454308135317714,299.35835601081914,0.995,0.9487716683047719,284.02272685335873
jetcount_only_resid,5plusjets,1,q000_050,84,2032,0.05153773177650603,104.72467096986026,0.25,1.1458619013726323,120.00001059814738
jetcount_only_resid,5plusjets,1,q050_080,490,2032,0.22333309485676342,453.8128487489433,0.65,1.0354311693846656,469.89196866190474
jetcount_only_resid,5plusjets,1,q080_090,320,2032,0.14731245853709823,299.3389157473836,0.85,0.9842733163875604,294.63130732653383
jetcount_only_resid,5plusjets,1,q090_095,290,2032,0.14825805085037788,301.2603593279679,0.925,0.965747606619688,290.9414709903722
jetcount_only_resid,5plusjets,1,q095_0975,169,2032,0.09612933846850953,195.33481576801137,0.9625,0.9566159219335406,186.8603948716345
jetcount_only_resid,5plusjets,1,q0975_099,384,2032,0.20005345908446398,406.5086288596308,0.9825,0.9517810478023275,386.90720871670686
jetcount_only_resid,5plusjets,1,q099_100,295,2032,0.13337586642628088,271.01976057820275,0.995,0.9487716683047719,257.1358703873413
jetcount_only_resid,5plusjets,2,q000_050,0,1985,0.0,0.0,0.25,1.1458619013726323,0.0
jetcount_only_resid,5plusjets,2,q050_080,310,1985,0.14500206300377996,287.8290950625032,0.65,1.0354311693846656,298.0272164834978
jetcount_only_resid,5plusjets,2,q080_090,319,1985,0.1593621998490122,316.33396670028924,0.85,0.9842733163875604,311.3590824901258
jetcount_only_resid,5plusjets,2,q090_095,350,1985,0.18540988462032848,368.03862097135203,0.925,0.965747606619688,355.43241734669374
jetcount_only_resid,5plusjets,2,q095_0975,343,1985,0.1822379818385311,361.7423939494842,0.9625,0.9566159219335406,346.0485336904319
jetcount_only_resid,5plusjets,2,q0975_099,388,1985,0.19677022408962025,390.5888948178962,0.9825,0.9517810478023275,371.75510756973034
jetcount_only_resid,5plusjets,2,q099_100,275,1985,0.13121764659872792,260.4670284984749,0.995,0.9487716683047719,247.1237371668846
jetcount_only_resid,5plusjets,3,q000_050,0,1980,0.0,0.0,0.25,1.1458619013726323,0.0
jetcount_only_resid,5plusjets,3,q050_080,133,1980,0.0677965624431924,134.23719363752096,0.65,1.0354311693846656,138.99337438301413
jetcount_only_resid,5plusjets,3,q080_090,357,1980,0.18387754976654977,364.07754853776856,0.85,0.9842733163875604,358.35181612152246
jetcount_only_resid,5plusjets,3,q090_095,357,1980,0.18859134125332186,373.4108556815773,0.925,0.965747606619688,360.62064016029296
jetcount_only_resid,5plusjets,3,q095_0975,494,1980,0.23855728504002757,472.3434243792546,0.9625,0.9566159219335406,451.85124038180624
jetcount_only_resid,5plusjets,3,q0975_099,392,1980,0.19267849309012217,381.5034163184419,0.9825,0.9517810478023275,363.1077213237342
jetcount_only_resid,5plusjets,3,q099_100,247,1980,0.12849876840678637,254.42756144543702,0.995,0.9487716683047719,241.39366193530213
jetcount_only_resid,5plusjets,4,q000_050,0,2014,0.0,0.0,0.25,1.1458619013726323,0.0
jetcount_only_resid,5plusjets,4,q050_080,73,2014,0.03189259934247995,64.23169507575462,0.65,1.0354311693846656,66.50749914384787
jetcount_only_resid,5plusjets,4,q080_090,428,2014,0.21163035053349172,426.22352597445234,0.85,0.9842733163875604,419.5204434332737
jetcount_only_resid,5plusjets,4,q090_095,386,2014,0.18089255918132605,364.31761419119067,0.925,0.965747606619688,351.83886395453726
jetcount_only_resid,5plusjets,4,q095_0975,504,2014,0.26682944814817805,537.3945085704306,0.9625,0.9566159219335406,514.0801432581245
jetcount_only_resid,5plusjets,4,q0975_099,372,2014,0.18522806953028706,373.04933203399816,0.9825,0.9517810478023275,355.06128412527715
jetcount_only_resid,5plusjets,4,q099_100,251,2014,0.12352697326423706,248.78332415417344,0.995,0.9487716683047719,236.03856950416198
jetcount_only_resid,5plusjets,5,q000_050,0,2039,0.0,0.0,0.25,1.1458619013726323,0.0
jetcount_only_resid,5plusjets,5,q050_080,94,2039,0.04070269680121012,82.99279877766745,0.65,1.0354311693846656,85.93333068886645
jetcount_only_resid,5plusjets,5,q080_090,394,2039,0.2132045211860842,434.7240186984257,0.85,0.9842733163875604,427.8872515976273
jetcount_only_resid,5plusjets,5,q090_095,383,2039,0.18822897029271338,383.7988704268426,0.925,0.965747606619688,370.65284053806295
jetcount_only_resid,5plusjets,5,q095_0975,533,2039,0.2578343458556692,525.7242311997095,0.9625,0.9566159219335406,502.916170111912
jetcount_only_resid,5plusjets,5,q0975_099,345,2039,0.18001891829803868,367.05857440970084,0.9825,0.9517810478023275,349.35939455649367
jetcount_only_resid,5plusjets,5,q099_100,290,2039,0.12001054756628433,244.70150648765375,0.995,0.9487716683047719,232.1658565469822
jetcount_only_resid,5plusjets,6,q000_050,0,2197,0.0,0.0,0.25,1.1458619013726323,0.0
jetcount_only_resid,5plusjets,6,q050_080,181,2197,0.09079368288042466,199.47372128829298,0.65,1.0354311693846656,206.54130849504807
jetcount_only_resid,5plusjets,6,q080_090,409,2197,0.19324186679805658,424.5523813553303,0.85,0.9842733163875604,417.8755803768472
jetcount_only_resid,5plusjets,6,q090_095,439,2197,0.2078643867783064,456.67805775193915,0.925,0.965747606619688,441.0357412696629
jetcount_only_resid,5plusjets,6,q095_0975,471,2197,0.21312688468136978,468.2397656449694,0.9625,0.9566159219335406,447.9256150984074
jetcount_only_resid,5plusjets,6,q0975_099,399,2197,0.17698476905122917,388.8355376055505,0.9825,0.9517810478023275,370.08629540499214
jetcount_only_resid,5plusjets,6,q099_100,298,2197,0.1179884098106134,259.2205363539176,0.995,0.9487716683047719,245.9411007353642
jetcount_only_resid,5plusjets,7,q000_050,0,2109,0.0,0.0,0.25,1.1458619013726323,0.0
jetcount_only_resid,5plusjets,7,q050_080,344,2109,0.16666009410715582,351.48613847199164,0.65,1.0354311693846656,363.9397033805548
jetcount_only_resid,5plusjets,7,q080_090,392,2109,0.19347157654890446,408.0315549416395,0.85,0.9842733163875604,401.6145717731806
jetcount_only_resid,5plusjets,7,q090_095,406,2109,0.192028500821312,404.98810823214706,0.925,0.965747606619688,391.11629623463114
jetcount_only_resid,5plusjets,7,q095_0975,308,2109,0.14271164113974744,300.97885116372737,0.9625,0.9566159219335406,287.92116118848696
jetcount_only_resid,5plusjets,7,q0975_099,358,2109,0.18306790365371464,386.0902088056842,0.9825,0.9517810478023275,367.47334348329355
jetcount_only_resid,5plusjets,7,q099_100,301,2109,0.12206028372916562,257.4251383848103,0.995,0.9487716683047719,244.23767800894322
jetcount_only_resid,5plusjets,8,q000_050,0,1582,0.0,0.0,0.25,1.1458619013726323,0.0
jetcount_only_resid,5plusjets,8,q050_080,458,1582,0.291478549066306,461.1190646228961,0.65,1.0354311693846656,477.4570523080485
jetcount_only_resid,5plusjets,8,q080_090,256,1582,0.16981284922177053,268.64392746884096,0.85,0.9842733163875604,264.41904941713534
jetcount_only_resid,5plusjets,8,q090_095,190,1582,0.1360997415834084,215.3097911849521,0.925,0.965747606619688,207.93491551865228
jetcount_only_resid,5plusjets,8,q095_0975,209,1582,0.12846937555172666,203.23855212283158,0.9625,0.9566159219335406,194.42123491142047
jetcount_only_resid,5plusjets,8,q0975_099,210,1582,0.12987684958849446,205.46517604899825,0.9825,0.9517810478023275,195.55786054680524
jetcount_only_resid,5plusjets,8,q099_100,259,1582,0.14426263498829395,228.223488551481,0.995,0.9487716683047719,216.53197997932364
jetcount_only_resid,5plusjets,9,q000_050,95,876,0.10564778780329939,92.54746211569027,0.25,1.1458619013726323,106.04661090709651
jetcount_only_resid,5plusjets,9,q050_080,408,876,0.4328116422307392,379.14299859412756,0.65,1.0354311693846656,392.5764783983261
jetcount_only_resid,5plusjets,9,q080_090,180,876,0.18847790334331913,165.10664332874757,0.85,0.9842733163875604,162.51006338680446
jetcount_only_resid,5plusjets,9,q090_095,88,876,0.1155529741987075,101.22440539806777,0.925,0.965747606619688,97.75722724468497
jetcount_only_resid,5plusjets,9,q095_0975,44,876,0.06865085036934115,60.13814492354285,0.9625,0.9566159219335406,57.52910694940782
jetcount_only_resid,5plusjets,9,q0975_099,32,876,0.04777022120377455,41.846713774506505,0.9825,0.9517810478023275,39.82890908338389
jetcount_only_resid,5plusjets,9,q099_100,29,876,0.04108862085081901,35.993631865317454,0.995,0.9487716683047719,34.14973815320504
raw_missing_z,0jet,0,q000_050,657050,1189337,0.5033771085867641,598685.0201952562,0.25,0.954484075725414,571435.31815172
raw_missing_z,0jet,0,q050_080,316798,1189337,0.29887864761140337,355467.4341142037,0.65,0.9540470487171726,339132.656431722
raw_missing_z,0jet,0,q080_090,105682,1189337,0.10200199634222439,121314.74832367213,0.85,0.9538286102564136,115713.47779717477
raw_missing_z,0jet,0,q090_095,54880,1189337,0.0456162496293875,54253.09348546684,0.925,0.9537467087283844,51743.70935009735
raw_missing_z,0jet,0,q095_0975,27361,1189337,0.026003624621569993,30927.072896544192,0.9625,0.9537057606016189,29495.327579980392
raw_missing_z,0jet,0,q0975_099,16392,1189337,0.01473416286718203,17523.885061965673,0.9825,0.9536839223195355,16712.247440172137
raw_missing_z,0jet,0,q099_100,11174,1189337,0.00938821034146862,11165.745922891265,0.995,0.953670273647171,10648.439969758498
raw_missing_z,0jet,1,q000_050,642185,1498400,0.5039163192686786,755068.212792188,0.25,0.954484075725414,720700.5851965919
raw_missing_z,0jet,1,q050_080,490999,1498400,0.30568768275682184,458042.42384282185,0.65,0.9540470487171726,436994.02265450446
raw_missing_z,0jet,1,q080_090,180164,1498400,0.09950399080485005,149096.77982198732,0.85,0.9538286102564136,142212.77429131267
raw_missing_z,0jet,1,q090_095,90892,1498400,0.04402781036852332,65971.27105619534,0.925,0.9537467087283844,62919.88264047444
raw_missing_z,0jet,1,q095_0975,46528,1498400,0.021366500183916285,32015.563875580163,0.9625,0.9537057606016189,30533.427697049894
raw_missing_z,0jet,1,q0975_099,28762,1498400,0.013411692194495688,20096.07958423234,0.9825,0.9536839223195355,19165.308001136236
raw_missing_z,0jet,1,q099_100,18870,1498400,0.012086004422714236,18109.669026995012,0.995,0.953670273647171,17270.65301663403
raw_missing_z,0jet,2,q000_050,1010806,2048866,0.49964298394608675,1023701.5219456829,0.25,0.954484075725414,977106.8009930248
raw_missing_z,0jet,2,q050_080,629650,2048866,0.2964642468176594,607415.5155203106,0.65,0.9540470487171726,579502.9799271723
raw_missing_z,0jet,2,q080_090,207623,2048866,0.10835921505389517,222013.511510614,0.85,0.9538286102564136,211762.83914231524
raw_missing_z,0jet,2,q090_095,100152,2048866,0.050011486306988234,102466.83390385375,0.925,0.9537467087283844,97727.40558961855
raw_missing_z,0jet,2,q095_0975,50453,2048866,0.022073755932104557,45226.168021587335,0.9625,0.9537057606016189,43132.456972124564
raw_missing_z,0jet,2,q0975_099,29729,2048866,0.01255183693273631,25717.031929027715,0.9825,0.9536839223195355,24525.91988049188
raw_missing_z,0jet,2,q099_100,20453,2048866,0.010896475010529587,22325.417168923712,0.995,0.953670273647171,21291.086700774726
raw_missing_z,0jet,3,q000_050,861353,1417354,0.4949051831058633,701455.8408958277,0.25,0.954484075725414,669528.4299596472
raw_missing_z,0jet,3,q050_080,367063,1417354,0.3095228619723312,438703.46650793153,0.65,0.9540470487171726,418543.74748388503
raw_missing_z,0jet,3,q080_090,98758,1417354,0.10171214112263505,144162.11006873127,0.85,0.9538286102564136,137505.94509849008
raw_missing_z,0jet,3,q090_095,46376,1417354,0.04768387246003222,67584.92736671651,0.925,0.9537467087283844,64458.90203565279
raw_missing_z,0jet,3,q095_0975,22271,1417354,0.02383988619052694,33789.55805168812,0.9625,0.9537057606016189,32225.29616207777
raw_missing_z,0jet,3,q0975_099,12854,1417354,0.013640051745761213,19332.78190206164,0.9825,0.9536839223195355,18437.363273706276
raw_missing_z,0jet,3,q099_100,8679,1417354,0.008696003402850117,12325.315207043224,0.995,0.953670273647171,11754.28672628855
raw_missing_z,0jet,4,q000_050,339426,562969,0.502527902363984,282907.6306659497,0.25,0.954484075725414,270030.82837185584
raw_missing_z,0jet,4,q050_080,144971,562969,0.307803849480877,173284.02533839986,0.65,0.9540470487171726,165321.11296393216
raw_missing_z,0jet,4,q080_090,40709,562969,0.09680037854816059,54495.61231087942,0.85,0.9538286102564136,51979.474155558426
raw_missing_z,0jet,4,q090_095,19273,562969,0.03987804647783781,22450.103947581876,0.925,0.9537467087283844,21411.712750616323
raw_missing_z,0jet,4,q095_0975,9394,562969,0.024221928932601142,13636.195109257533,0.9625,0.9537057606016189,13004.917828386531
raw_missing_z,0jet,4,q0975_099,5420,562969,0.01661803570834231,9355.438944689762,0.9825,0.9536839223195355,8922.131707792669
raw_missing_z,0jet,4,q099_100,3776,562969,0.01214985848819708,6839.993683241822,0.995,0.953670273647171,6523.098647642149
raw_missing_z,0jet,5,q000_050,148320,237373,0.4870843739086661,115620.6790878218,0.25,0.954484075725414,110358.0970138843
raw_missing_z,0jet,5,q050_080,59611,237373,0.31187882559436814,74031.61246781195,0.65,0.9540470487171726,70629.64138668943
raw_missing_z,0jet,5,q080_090,15667,237373,0.10727366382065026,25463.871402099216,0.85,0.9538286102564136,24288.16907121233
raw_missing_z,0jet,5,q090_095,7161,237373,0.047766405441495845,11338.454958864193,0.925,0.9537467087283844,10814.014099081753
raw_missing_z,0jet,5,q095_0975,3313,237373,0.020315370487670282,4822.320438769758,0.9625,0.9537057606016189,4599.074781921645
raw_missing_z,0jet,5,q0975_099,2015,237373,0.01708166612345159,4054.726332722075,0.9825,0.9536839223195355,3866.927312922694
raw_missing_z,0jet,5,q099_100,1286,237373,0.008599694623697765,2041.3353119110095,0.995,0.953670273647171,1946.7608055158057
raw_missing_z,0jet,6,q000_050,48978,74817,0.5089895342745042,38081.06998581558,0.25,0.954484075725414,36347.77488804599
raw_missing_z,0jet,6,q050_080,17618,74817,0.2860090622437098,21398.340009887637,0.65,0.9540470487171726,20415.023133879895
raw_missing_z,0jet,6,q080_090,4408,74817,0.10217851829213102,7644.690203062367,0.85,0.9538286102564136,7291.724232227798
raw_missing_z,0jet,6,q090_095,1974,74817,0.055964542384132766,4187.099167553662,0.925,0.9537467087283844,3993.432050173663
raw_missing_z,0jet,6,q095_0975,967,74817,0.02353740576837912,1760.9980873728207,0.9625,0.9537057606016189,1679.4740203358922
raw_missing_z,0jet,6,q0975_099,521,74817,0.014602161828527215,1092.4899415249206,0.9825,0.9536839223195355,1041.8900925281262
raw_missing_z,0jet,6,q099_100,351,74817,0.008718775208615897,652.3126047830156,0.995,0.953670273647171,622.0911403069174
raw_missing_z,0jet,7,q000_050,12476,17646,0.49507689814042216,8736.126944585889,0.25,0.954484075725414,8338.494052122947
