analysis,experiment,sqrt_s,luminosity,signal_region,N_obs,N_exp,sigma_exp,MET,HT_or_meff,N_jets,N_leptons,N_btags,category,source_path,source_url
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-4-2200-16,71.0,69.7056,2.6158,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-2200-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-2200-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-4-2200-22,113.0,120.3217,3.8564,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-2200-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-2200-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-4-2800-16,17.0,14.0991,1.0051,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-2800-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-2800-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-4-2800-22,25.0,27.7629,1.5993,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-2800-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-2800-22/dataInfo.txt
ATLAS-SUSY-2018-31-eff,ATLAS,13,139.0,SRA_H,2.0,3.0,1.5,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-31-eff/SRA_H/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-31-eff/SRA_H/dataInfo.txt
ATLAS-SUSY-2018-31-eff,ATLAS,13,139.0,SRA_L,12.0,8.4,1.7,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-31-eff/SRA_L/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-31-eff/SRA_L/dataInfo.txt
ATLAS-SUSY-2018-31-eff,ATLAS,13,139.0,SRA_M,3.0,5.7,0.8,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-31-eff/SRA_M/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-31-eff/SRA_M/dataInfo.txt
ATLAS-SUSY-2018-31-eff,ATLAS,13,139.0,SRB,3.0,3.3,0.9,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-31-eff/SRB/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-31-eff/SRB/dataInfo.txt
ATLAS-SUSY-2018-31-eff,ATLAS,13,139.0,SRC_22,28.0,21.2,4.1,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-31-eff/SRC_22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-31-eff/SRC_22/dataInfo.txt
ATLAS-SUSY-2018-31-eff,ATLAS,13,139.0,SRC_24,12.0,10.6,2.3,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-31-eff/SRC_24/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-31-eff/SRC_24/dataInfo.txt
ATLAS-SUSY-2018-31-eff,ATLAS,13,139.0,SRC_26,4.0,3.7,0.9,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-31-eff/SRC_26/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-31-eff/SRC_26/dataInfo.txt
ATLAS-SUSY-2018-31-eff,ATLAS,13,139.0,SRC_28,3.0,2.4,0.6,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-31-eff/SRC_28/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-31-eff/SRC_28/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRDF_0a_cuts,14.0,14.0,4.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0a_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0a_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRDF_0b_cuts,14.0,11.3,2.9,,,,2.0,0.0,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0b_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0b_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRDF_0c_cuts,19.0,20.0,4.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0c_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0c_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRDF_0d_cuts,16.0,21.7,3.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0d_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0d_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRDF_0e_cuts,11.0,11.0,2.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0e_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0e_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRDF_0f_cuts,8.0,6.3,0.9,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0f_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0f_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRDF_0g_cuts,9.0,6.5,1.2,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0g_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0g_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRDF_0h_cuts,0.0,3.2,0.6,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0h_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0h_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRDF_0i_cuts,4.0,2.9,0.5,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0i_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_0i_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRDF_1a_cuts,12.0,14.7,2.9,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_1a_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_1a_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRDF_1b_cuts,12.0,9.9,2.0,,,,2.0,1.0,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_1b_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_1b_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRDF_1c_cuts,14.0,14.3,2.4,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_1c_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_1c_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRDF_1d_cuts,15.0,14.8,2.2,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_1d_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_1d_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRDF_1e_cuts,7.0,6.5,1.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_1e_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_1e_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRDF_1f_cuts,4.0,4.4,0.9,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_1f_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_1f_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRDF_1g_cuts,5.0,5.6,1.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_1g_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_1g_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRDF_1h_cuts,3.0,2.4,0.7,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_1h_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_1h_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRDF_1i_cuts,3.0,2.7,0.8,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_1i_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRDF_1i_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRSF_0a_cuts,14.0,15.8,2.3,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_0a_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_0a_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRSF_0b_cuts,15.0,13.9,1.9,,,,2.0,0.0,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_0b_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_0b_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRSF_0c_cuts,24.0,26.9,3.2,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_0c_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_0c_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRSF_0d_cuts,37.0,33.3,3.4,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_0d_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_0d_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRSF_0e_cuts,20.0,17.4,2.4,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_0e_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_0e_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRSF_0f_cuts,12.0,10.4,1.2,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_0f_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_0f_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRSF_0g_cuts,12.0,13.4,1.6,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_0g_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_0g_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRSF_0h_cuts,5.0,6.7,1.1,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_0h_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_0h_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRSF_0i_cuts,8.0,6.8,1.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_0i_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_0i_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRSF_1a_cuts,12.0,17.0,4.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_1a_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_1a_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRSF_1b_cuts,13.0,13.7,2.5,,,,2.0,1.0,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_1b_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_1b_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRSF_1c_cuts,30.0,17.0,4.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_1c_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_1c_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRSF_1d_cuts,21.0,23.3,2.8,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_1d_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_1d_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRSF_1e_cuts,15.0,17.0,2.3,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_1e_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_1e_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRSF_1f_cuts,11.0,9.4,1.9,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_1f_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_1f_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRSF_1g_cuts,8.0,12.3,1.6,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_1g_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_1g_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRSF_1h_cuts,5.0,6.5,1.4,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_1h_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_1h_cuts/dataInfo.txt
ATLAS-SUSY-2018-32-eff,ATLAS,13,139.0,SRSF_1i_cuts,5.0,8.0,2.7,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_1i_cuts/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-32-eff/SRSF_1i_cuts/dataInfo.txt
ATLAS-SUSY-2018-33-eff,ATLAS,13,136.0,SR_MET,0.0,0.43,0.22627416997969524,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-33-eff/SR_MET/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-33-eff/SR_MET/dataInfo.txt
ATLAS-SUSY-2018-33-eff,ATLAS,13,136.0,SR_MU,1.0,1.88,0.3440930106817051,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-33-eff/SR_MU/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-33-eff/SR_MU/dataInfo.txt
ATLAS-SUSY-2018-40-eff,ATLAS,13,139.0,MultiBin1,3.0,2.7,1.1,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-40-eff/MultiBin1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-40-eff/MultiBin1/dataInfo.txt
ATLAS-SUSY-2018-40-eff,ATLAS,13,139.0,MultiBin2,1.0,3.5,1.6,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-40-eff/MultiBin2/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-40-eff/MultiBin2/dataInfo.txt
ATLAS-SUSY-2018-40-eff,ATLAS,13,139.0,MultiBin3,3.0,1.5,0.6,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-40-eff/MultiBin3/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-40-eff/MultiBin3/dataInfo.txt
ATLAS-SUSY-2018-40-eff,ATLAS,13,139.0,SingleBin,4.0,3.8,1.5,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-40-eff/SingleBin/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-40-eff/SingleBin/dataInfo.txt
ATLAS-SUSY-2018-41-eff,ATLAS,13,139.0,SR-2B2Q-VZ,2.0,2.1994,0.55668,,,,,2.0,,13TeV/ATLAS/ATLAS-SUSY-2018-41-eff/SR-2B2Q-VZ/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-41-eff/SR-2B2Q-VZ/dataInfo.txt
ATLAS-SUSY-2018-41-eff,ATLAS,13,139.0,SR-2B2Q-Vh,1.0,2.4947,0.78334,,,,,2.0,,13TeV/ATLAS/ATLAS-SUSY-2018-41-eff/SR-2B2Q-Vh/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-41-eff/SR-2B2Q-Vh/dataInfo.txt
ATLAS-SUSY-2018-41-eff,ATLAS,13,139.0,SR-4Q-VV,3.0,3.8697,0.76969,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-41-eff/SR-4Q-VV/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-41-eff/SR-4Q-VV/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR1000_High_long,4.0,1.2,0.6,,,,,,long_lived high_multiplicity,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1000_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1000_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR1000_Low_long,11.0,8.6,0.8,,,,,,long_lived high_multiplicity,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1000_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1000_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR1100_High_long,4.0,1.0,0.5,,,,,,long_lived high_multiplicity,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1100_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1100_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR1100_Low_long,10.0,7.1,0.7,,,,,,long_lived high_multiplicity,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1100_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1100_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR1200_High_long,6.0,0.9,0.5,,,,,,long_lived high_multiplicity,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1200_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1200_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR1200_Low_long,10.0,6.7,1.3,,,,,,long_lived high_multiplicity,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1200_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1200_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR1300_High_long,6.0,0.8,0.4,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1300_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1300_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR1300_Low_long,9.0,6.1,1.2,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1300_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1300_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR1400_High_long,7.0,0.7,0.4,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1400_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1400_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR1400_Low_long,8.0,5.2,1.7,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1400_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1400_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR1500_High_long,6.0,0.6,0.4,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1500_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1500_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR1500_Low_long,7.0,4.9,2.4,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1500_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1500_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR1600_High_long,5.0,0.54,0.35,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1600_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1600_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR1600_Low_long,5.0,4.2,3.4,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1600_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1600_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR1800_High_long,4.0,0.44,0.32,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1800_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1800_High_long/dataInfo.txt
