analysis,experiment,sqrt_s,luminosity,signal_region,N_obs,N_exp,sigma_exp,MET,HT_or_meff,N_jets,N_leptons,N_btags,category,source_path,source_url,source_comment,MET_extracted,HT_or_meff_extracted,N_jets_extracted,N_btags_extracted,N_leptons_extracted,MT2_low,MT2_high,MET_threshold,HT_meff_threshold,Njets_threshold,Nb_threshold,is_compressed,is_disappearing_track,is_long_lived,is_displaced,is_high_MET_label,is_high_multiplicity_label,category_enriched,MET_enriched,HT_or_meff_enriched,N_jets_enriched,N_leptons_enriched,N_btags_enriched,Delta_N,Z,z_MET,z_HT_or_meff,z_N_jets,z_N_leptons,z_N_btags,category_bonus,B_access,B_access_z
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_100_infty,82.0,78.0,13.0,100.0,100.0,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_100_infty/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_100_infty/dataInfo.txt,,,100.0,1.0,,,,,,100.0,1.0,,0,0,0,0,0,0,,100.0,100.0,1.0,,,4.0,0.3076923076923077,-0.5309042165450748,-0.3418966975139262,-0.45143356840201215,0.0,0.0,0,-1.324234482461013,-0.9976212912007043
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_105_110,16.0,17.51,5.19,105.0,105.0,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_105_110/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_105_110/dataInfo.txt,,,105.0,1.0,,,105.0,110.0,,105.0,1.0,,0,0,0,0,0,0,,105.0,105.0,1.0,,,-1.5100000000000016,-0.2909441233140658,-0.5308805464159032,-0.3418942346777331,-0.45143356840201215,0.0,0.0,0,-1.3242083494956485,-0.9976043290698077
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_110_115,24.0,14.54,7.79,110.0,110.0,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_110_115/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_110_115/dataInfo.txt,,,110.0,1.0,,,110.0,115.0,,110.0,1.0,,0,0,0,0,0,0,,110.0,110.0,1.0,,,9.46,1.2143774069319642,-0.5308568762867316,-0.34189177184153996,-0.45143356840201215,0.0,0.0,0,-1.3241822165302837,-0.9975873669389109
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_110_infty,39.0,50.0,17.0,110.0,110.0,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_110_infty/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_110_infty/dataInfo.txt,,,110.0,1.0,,,,,,110.0,1.0,,0,0,0,0,0,0,,110.0,110.0,1.0,,,-11.0,-0.6470588235294118,-0.5308568762867316,-0.34189177184153996,-0.45143356840201215,0.0,0.0,0,-1.3241822165302837,-0.9975873669389109
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_115_120,3.0,20.64,4.52,115.0,115.0,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_115_120/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_115_120/dataInfo.txt,,,115.0,1.0,,,115.0,120.0,,115.0,1.0,,0,0,0,0,0,0,,115.0,115.0,1.0,,,-17.64,-3.9026548672566377,-0.5308332061575599,-0.34188930900534686,-0.45143356840201215,0.0,0.0,0,-1.3241560835649189,-0.9975704048080142
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_120_125,5.0,4.65,1.84,120.0,120.0,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_120_125/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_120_125/dataInfo.txt,,,120.0,1.0,,,120.0,125.0,,120.0,1.0,,0,0,0,0,0,0,,120.0,120.0,1.0,,,0.34999999999999964,0.19021739130434762,-0.5308095360283883,-0.34188684616915377,-0.45143356840201215,0.0,0.0,0,-1.3241299505995543,-0.9975534426771175
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_120_infty,12.0,16.0,5.0,120.0,120.0,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_120_infty/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_120_infty/dataInfo.txt,,,120.0,1.0,,,,,,120.0,1.0,,0,0,0,0,0,0,,120.0,120.0,1.0,,,-4.0,-0.8,-0.5308095360283883,-0.34188684616915377,-0.45143356840201215,0.0,0.0,0,-1.3241299505995543,-0.9975534426771175
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_125_130,5.0,6.85,3.42,125.0,125.0,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_125_130/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_125_130/dataInfo.txt,,,125.0,1.0,,,125.0,130.0,,125.0,1.0,,0,0,0,0,0,0,,125.0,125.0,1.0,,,-1.8499999999999996,-0.5409356725146198,-0.5307858658992167,-0.3418843833329606,-0.45143356840201215,0.0,0.0,0,-1.3241038176341895,-0.9975364805462207
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_130_140,2.0,4.51,1.96,130.0,130.0,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_130_140/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_130_140/dataInfo.txt,,,130.0,1.0,,,130.0,140.0,,130.0,1.0,,0,0,0,0,0,0,,130.0,130.0,1.0,,,-2.51,-1.280612244897959,-0.530762195770045,-0.3418819204967675,-0.45143356840201215,0.0,0.0,0,-1.3240776846688247,-0.9975195184153239
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_130_infty,2.0,6.9,2.8,130.0,130.0,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_130_infty/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_130_infty/dataInfo.txt,,,130.0,1.0,,,,,,130.0,1.0,,0,0,0,0,0,0,,130.0,130.0,1.0,,,-4.9,-1.7500000000000002,-0.530762195770045,-0.3418819204967675,-0.45143356840201215,0.0,0.0,0,-1.3240776846688247,-0.9975195184153239
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_140_infty,0.0,2.4,1.6,140.0,140.0,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_140_infty/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_140_infty/dataInfo.txt,,,140.0,1.0,,,,,,140.0,1.0,,0,0,0,0,0,0,,140.0,140.0,1.0,,,-2.4,-1.4999999999999998,-0.5307148555117018,-0.3418769948243813,-0.45143356840201215,0.0,0.0,0,-1.3240254187380953,-0.9974855941535304
ATLAS-SUSY-2019-08-eff,ATLAS,13,139.0,SR_HM_High_MCT,3.0,1.1,0.5,,13.0,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_HM_High_MCT/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_HM_High_MCT/dataInfo.txt,,,13.0,,,,,,,13.0,,,0,0,0,0,0,0,,,13.0,,,,1.9,3.8,0.0,-0.34193955086368655,0.0,0.0,0.0,0,-0.34193955086368655,-0.3600428542948545
ATLAS-SUSY-2019-08-eff,ATLAS,13,139.0,SR_HM_Low_MCT,6.0,4.1,1.9,,,,,,compressed compressed,13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_HM_Low_MCT/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_HM_Low_MCT/dataInfo.txt,,,,,,,,,,,,,1,0,0,0,0,0,compressed compressed,,,,,,1.9000000000000004,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,1,1.0,0.510970212901283
ATLAS-SUSY-2019-08-eff,ATLAS,13,139.0,SR_HM_Med_MCT,5.0,2.9,1.3,,13.0,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_HM_Med_MCT/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_HM_Med_MCT/dataInfo.txt,,,13.0,,,,,,,13.0,,,0,0,0,0,0,0,,,13.0,,,,2.1,1.6153846153846154,0.0,-0.34193955086368655,0.0,0.0,0.0,0,-0.34193955086368655,-0.3600428542948545
ATLAS-SUSY-2019-08-eff,ATLAS,13,139.0,SR_LM_High_MCT,7.0,7.3,1.5,,,,,,compressed compressed,13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_LM_High_MCT/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_LM_High_MCT/dataInfo.txt,,,,,,,,,,,,,1,0,0,0,0,0,compressed compressed,,,,,,-0.2999999999999998,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,1,1.0,0.510970212901283
ATLAS-SUSY-2019-08-eff,ATLAS,13,139.0,SR_LM_Low_MCT,16.0,8.8,2.8,,,,,,compressed compressed,13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_LM_Low_MCT/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_LM_Low_MCT/dataInfo.txt,,,,,,,,,,,,,1,0,0,0,0,0,compressed compressed,,,,,,7.199999999999999,2.571428571428571,0.0,0.0,0.0,0.0,0.0,1,1.0,0.510970212901283
ATLAS-SUSY-2019-08-eff,ATLAS,13,139.0,SR_LM_Med_MCT,11.0,11.3,3.1,,,,,,compressed compressed,13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_LM_Med_MCT/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_LM_Med_MCT/dataInfo.txt,,,,,,,,,,,,,1,0,0,0,0,0,compressed compressed,,,,,,-0.3000000000000007,-0.09677419354838733,0.0,0.0,0.0,0.0,0.0,1,1.0,0.510970212901283
ATLAS-SUSY-2019-08-eff,ATLAS,13,139.0,SR_MM_High_MCT,2.0,1.4,0.6,,13.0,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_MM_High_MCT/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_MM_High_MCT/dataInfo.txt,,,13.0,,,2.0,,,,13.0,,,0,0,0,0,0,0,,,13.0,,2.0,,0.6000000000000001,1.0000000000000002,0.0,-0.34193955086368655,0.0,0.0,0.0,0,-0.34193955086368655,-0.3600428542948545
ATLAS-SUSY-2019-08-eff,ATLAS,13,139.0,SR_MM_Low_MCT,4.0,4.6,1.7,,,,2.0,,compressed compressed,13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_MM_Low_MCT/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_MM_Low_MCT/dataInfo.txt,,,,,,2.0,,,,,,,1,0,0,0,0,0,compressed compressed,,,,2.0,,-0.5999999999999996,-0.35294117647058804,0.0,0.0,0.0,0.0,0.0,1,1.0,0.510970212901283
ATLAS-SUSY-2019-08-eff,ATLAS,13,139.0,SR_MM_Med_MCT,7.0,2.8,1.3,,13.0,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_MM_Med_MCT/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_MM_Med_MCT/dataInfo.txt,,,13.0,,,2.0,,,,13.0,,,0,0,0,0,0,0,,,13.0,,2.0,,4.2,3.230769230769231,0.0,-0.34193955086368655,0.0,0.0,0.0,0,-0.34193955086368655,-0.3600428542948545
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_1,331.0,314.0,33.0,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_1/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,17.0,0.5151515151515151,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_10,11.0,13.4,2.4,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_10/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_10/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-2.4000000000000004,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_11,0.0,0.5,0.4,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_11/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_11/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-0.5,-1.25,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_12,0.0,0.49,0.24,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_12/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_12/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-0.49,-2.0416666666666665,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_13,111.0,89.0,11.0,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_13/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_13/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_14,19.0,16.0,1.4,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_14/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_14/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,3.0,2.142857142857143,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_15,5.0,2.8,0.6,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_15/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_15/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,2.2,3.666666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_16,1.0,1.3,0.27,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_16/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-0.30000000000000004,-1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_17,13.0,13.7,2.6,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_17/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_17/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-0.6999999999999993,-0.26923076923076894,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_18,9.0,9.2,1.3,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_18/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_18/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-0.1999999999999993,-0.1538461538461533,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_19,3.0,2.3,0.4,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_19/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_19/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0.7000000000000002,1.7500000000000004,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_2,31.0,35.0,6.0,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_2/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_2/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-4.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_20,1.0,1.09,0.13,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_20/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_20/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-0.09000000000000008,-0.6923076923076928,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_3,3.0,4.1,1.0,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_3/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_3/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-1.0999999999999996,-1.0999999999999996,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_4,2.0,1.2,0.5,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_4/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_4/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0.8,1.6,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_5,42.0,58.0,5.0,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_5/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_5/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-16.0,-3.2,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_6,7.0,8.0,0.9,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_6/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_6/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-1.0,-1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_7,3.0,5.8,1.0,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_7/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_7/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-2.8,-2.8,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_8,1.0,0.8,0.4,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_8/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_8/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0.19999999999999996,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_9,77.0,90.0,20.0,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_9/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_9/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-13.0,-0.65,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SR_WH_0j,261.0,244.0,14.0,,,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SR_WH_0j/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SR_WH_0j/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,0.0,,,17.0,1.2142857142857142,0.0,0.0,-0.49766005634035015,0.0,0.0,0,-0.49766005634035015,-0.461116404897984
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SR_WH_DFOS,20.0,11.5,2.4,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SR_WH_DFOS/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SR_WH_DFOS/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,8.5,3.541666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SR_WH_nj,488.0,492.6,26.0,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SR_WH_nj/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SR_WH_nj/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-4.600000000000023,-0.1769230769230778,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRhigh_0Jb,1.0,1.5,0.7,,,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Jb/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Jb/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,0.0,,,-0.5,-0.7142857142857143,0.0,0.0,-0.49766005634035015,0.0,0.0,0,-0.49766005634035015,-0.461116404897984
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRhigh_0Jc,4.0,4.3,0.8,,,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Jc/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Jc/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,0.0,,,-0.2999999999999998,-0.3749999999999998,0.0,0.0,-0.49766005634035015,0.0,0.0,0,-0.49766005634035015,-0.461116404897984
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRhigh_0Jd,11.0,14.0,1.6,,,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Jd/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Jd/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,0.0,,,-3.0,-1.875,0.0,0.0,-0.49766005634035015,0.0,0.0,0,-0.49766005634035015,-0.461116404897984
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRhigh_0Je,13.0,11.5,1.6,,,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Je/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Je/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,0.0,,,1.5,0.9375,0.0,0.0,-0.49766005634035015,0.0,0.0,0,-0.49766005634035015,-0.461116404897984
