analysis,experiment,sqrt_s,luminosity,signal_region,N_obs,N_exp,sigma_exp,MET,HT_or_meff,N_jets,N_leptons,N_btags,category,source_path,source_url,source_comment,MET_extracted,HT_or_meff_extracted,N_jets_extracted,N_btags_extracted,N_leptons_extracted,MT2_low,MT2_high,MET_threshold,HT_meff_threshold,Njets_threshold,Nb_threshold,is_compressed,is_disappearing_track,is_long_lived,is_displaced,is_high_MET_label,is_high_multiplicity_label,category_enriched,MET_enriched,HT_or_meff_enriched,N_jets_enriched,N_leptons_enriched,N_btags_enriched,MET_imputed,MET_enriched_complete,HT_or_meff_imputed,HT_or_meff_enriched_complete,N_jets_imputed,N_jets_enriched_complete,N_leptons_imputed,N_leptons_enriched_complete,N_btags_imputed,N_btags_enriched_complete,category_imputed,category_enriched_complete,metadata_imputation_count,metadata_verified_fraction
CMS-SUS-19-006-agg,CMS,13,137.0,SR55_Njet45_Nb2_HT6001200_MHT350600,1180.0,1141.0,72.24265,350600.0,6001200.0,45.0,,2.0,,13TeV/CMS/CMS-SUS-19-006-agg/AR9/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR9/dataInfo.txt,SR55_Njet45_Nb2_HT6001200_MHT350600,350600.0,6001200.0,45.0,2.0,,,,350600.0,6001200.0,45.0,2.0,0,0,0,0,0,0,,350600.0,6001200.0,45.0,,2.0,0,350600.0,0,6001200.0,0,45.0,1,2.0,0,2.0,1,uncategorized,2,0.6666666666666667
CMS-SUS-19-006-agg,CMS,13,137.0,SR57_Njet45_Nb2_HT6001200_MHT600850,98.0,93.1,11.94152,600850.0,6001200.0,45.0,,2.0,high_MET,13TeV/CMS/CMS-SUS-19-006-agg/AR10/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR10/dataInfo.txt,SR57_Njet45_Nb2_HT6001200_MHT600850,600850.0,6001200.0,45.0,2.0,,,,600850.0,6001200.0,45.0,2.0,0,0,0,0,1,0,high_MET high_MET,600850.0,6001200.0,45.0,,2.0,0,600850.0,0,6001200.0,0,45.0,1,2.0,0,2.0,0,high_MET high_MET,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR58_Njet45_Nb2_HT1200_MHT600850,15.0,17.4,5.50818,600850.0,1200.0,45.0,,2.0,high_MET,13TeV/CMS/CMS-SUS-19-006-agg/AR11/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR11/dataInfo.txt,SR58_Njet45_Nb2_HT1200_MHT600850,600850.0,600850.0,45.0,2.0,,,,600850.0,600850.0,45.0,2.0,0,0,0,0,1,0,high_MET high_MET,600850.0,1200.0,45.0,,2.0,0,600850.0,0,1200.0,0,45.0,1,2.0,0,2.0,0,high_MET high_MET,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR59_Njet45_Nb2_HT8501700_MHT850,15.0,13.3,3.5609,850.0,8501700.0,45.0,,2.0,,13TeV/CMS/CMS-SUS-19-006-agg/AR12/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR12/dataInfo.txt,SR59_Njet45_Nb2_HT8501700_MHT850,850.0,8501700.0,45.0,2.0,,,,850.0,8501700.0,45.0,2.0,0,0,0,0,0,0,,850.0,8501700.0,45.0,,2.0,0,850.0,0,8501700.0,0,45.0,1,2.0,0,2.0,1,uncategorized,2,0.6666666666666667
CMS-SUS-19-006-agg,CMS,13,137.0,SR5_Njet23_Nb0_HT6001200_MHT350600;SR6_Njet23_Nb0_HT1200_MHT350600;SR10_Njet23_Nb0_HT1700_MHT850;SR29_Njet23_Nb2_HT8501700_MHT850;SR35_Njet45_Nb0_HT6001200_MHT350600;SR37_Njet45_Nb0_HT6001200_MHT600850,36176.0,37055.3,838.09307,350600.0,6001200.0,23.0,,0.0,high_MET high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR1/dataInfo.txt,SR5_Njet23_Nb0_HT6001200_MHT350600;SR6_Njet23_Nb0_HT1200_MHT350600;SR10_Njet23_Nb0_HT1700_MHT850;SR29_Njet23_Nb2_HT8501700_MHT850;SR35_Njet45_Nb0_HT6001200_MHT350600;SR37_Njet45_Nb0_HT6001200_MHT600850,600850.0,8501700.0,45.0,2.0,,,,600850.0,8501700.0,45.0,2.0,0,0,0,0,1,1,high_MET high_multiplicity high_MET high_multiplicity,350600.0,6001200.0,23.0,,0.0,0,350600.0,0,6001200.0,0,23.0,1,2.0,0,0.0,0,high_MET high_multiplicity high_MET high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR65_Njet45_Nb3_HT6001200_MHT350600,138.0,125.0,16.13382,350600.0,6001200.0,45.0,,3.0,,13TeV/CMS/CMS-SUS-19-006-agg/AR13/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR13/dataInfo.txt,SR65_Njet45_Nb3_HT6001200_MHT350600,350600.0,6001200.0,45.0,3.0,,,,350600.0,6001200.0,45.0,3.0,0,0,0,0,0,0,,350600.0,6001200.0,45.0,,3.0,0,350600.0,0,6001200.0,0,45.0,1,2.0,0,3.0,1,uncategorized,2,0.6666666666666667
CMS-SUS-19-006-agg,CMS,13,137.0,SR67_Njet45_Nb3_HT6001200_MHT600850,5.0,6.3,3.41321,600850.0,6001200.0,45.0,,3.0,high_MET,13TeV/CMS/CMS-SUS-19-006-agg/AR14/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR14/dataInfo.txt,SR67_Njet45_Nb3_HT6001200_MHT600850,600850.0,6001200.0,45.0,3.0,,,,600850.0,6001200.0,45.0,3.0,0,0,0,0,1,0,high_MET high_MET,600850.0,6001200.0,45.0,,3.0,0,600850.0,0,6001200.0,0,45.0,1,2.0,0,3.0,0,high_MET high_MET,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR75_Njet67_Nb0_HT6001200_MHT350600;SR85_Njet67_Nb1_HT6001200_MHT350600,4363.0,4504.0,218.17424,350600.0,6001200.0,67.0,,0.0,high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR15/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR15/dataInfo.txt,SR75_Njet67_Nb0_HT6001200_MHT350600;SR85_Njet67_Nb1_HT6001200_MHT350600,350600.0,6001200.0,67.0,1.0,,,,350600.0,6001200.0,67.0,1.0,0,0,0,0,0,1,high_multiplicity high_multiplicity,350600.0,6001200.0,67.0,,0.0,0,350600.0,0,6001200.0,0,67.0,1,2.0,0,0.0,0,high_multiplicity high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR77_Njet67_Nb0_HT6001200_MHT600850;SR87_Njet67_Nb1_HT6001200_MHT600850,335.0,354.0,25.07588,600850.0,6001200.0,67.0,,0.0,high_MET high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR16/dataInfo.txt,SR77_Njet67_Nb0_HT6001200_MHT600850;SR87_Njet67_Nb1_HT6001200_MHT600850,600850.0,6001200.0,67.0,1.0,,,,600850.0,6001200.0,67.0,1.0,0,0,0,0,1,1,high_MET high_multiplicity high_MET high_multiplicity,600850.0,6001200.0,67.0,,0.0,0,600850.0,0,6001200.0,0,67.0,1,2.0,0,0.0,0,high_MET high_multiplicity high_MET high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR78_Njet67_Nb0_HT1200_MHT600850,122.0,104.8,8.95824,600850.0,1200.0,67.0,,0.0,high_MET,13TeV/CMS/CMS-SUS-19-006-agg/AR17/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR17/dataInfo.txt,SR78_Njet67_Nb0_HT1200_MHT600850,600850.0,600850.0,67.0,0.0,,,,600850.0,600850.0,67.0,0.0,0,0,0,0,1,0,high_MET high_MET,600850.0,1200.0,67.0,,0.0,0,600850.0,0,1200.0,0,67.0,1,2.0,0,0.0,0,high_MET high_MET,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR79_Njet67_Nb0_HT8501700_MHT850;SR89_Njet67_Nb1_HT8501700_MHT850;SR99_Njet67_Nb2_HT8501700_MHT850;SR109_Njet67_Nb3_HT8501700_MHT850,82.0,78.5,8.71952,850.0,8501700.0,67.0,,0.0,high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR18/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR18/dataInfo.txt,SR79_Njet67_Nb0_HT8501700_MHT850;SR89_Njet67_Nb1_HT8501700_MHT850;SR99_Njet67_Nb2_HT8501700_MHT850;SR109_Njet67_Nb3_HT8501700_MHT850,850.0,8501700.0,67.0,3.0,,,,850.0,8501700.0,67.0,3.0,0,0,0,0,0,1,high_multiplicity high_multiplicity,850.0,8501700.0,67.0,,0.0,0,850.0,0,8501700.0,0,67.0,1,2.0,0,0.0,0,high_multiplicity high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR80_Njet67_Nb0_HT1700_MHT850,20.0,17.0,3.35261,850.0,1700.0,67.0,,0.0,high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR19/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR19/dataInfo.txt,SR80_Njet67_Nb0_HT1700_MHT850,850.0,1700.0,67.0,0.0,,,,850.0,1700.0,67.0,0.0,0,0,0,0,0,1,high_multiplicity high_multiplicity,850.0,1700.0,67.0,,0.0,0,850.0,0,1700.0,0,67.0,1,2.0,0,0.0,0,high_multiplicity high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR88_Njet67_Nb1_HT1200_MHT600850,49.0,50.9,6.37495,600850.0,1200.0,67.0,,1.0,high_MET high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR20/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR20/dataInfo.txt,SR88_Njet67_Nb1_HT1200_MHT600850,600850.0,600850.0,67.0,1.0,,,,600850.0,600850.0,67.0,1.0,0,0,0,0,1,1,high_MET high_multiplicity high_MET high_multiplicity,600850.0,1200.0,67.0,,1.0,0,600850.0,0,1200.0,0,67.0,1,2.0,0,1.0,0,high_MET high_multiplicity high_MET high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR8_Njet23_Nb0_HT1200_MHT600850;SR18_Njet23_Nb1_HT1200_MHT600850;SR28_Njet23_Nb2_HT1200_MHT600850,312.0,328.7,23.14519,600850.0,1200.0,23.0,,0.0,high_MET high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR2/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR2/dataInfo.txt,SR8_Njet23_Nb0_HT1200_MHT600850;SR18_Njet23_Nb1_HT1200_MHT600850;SR28_Njet23_Nb2_HT1200_MHT600850,600850.0,600850.0,23.0,2.0,,,,600850.0,600850.0,23.0,2.0,0,0,0,0,1,1,high_MET high_multiplicity high_MET high_multiplicity,600850.0,1200.0,23.0,,0.0,0,600850.0,0,1200.0,0,23.0,1,2.0,0,0.0,0,high_MET high_multiplicity high_MET high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR90_Njet67_Nb1_HT1700_MHT850,7.0,5.9,2.37697,850.0,1700.0,67.0,,1.0,high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR21/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR21/dataInfo.txt,SR90_Njet67_Nb1_HT1700_MHT850,850.0,1700.0,67.0,1.0,,,,850.0,1700.0,67.0,1.0,0,0,0,0,0,1,high_multiplicity high_multiplicity,850.0,1700.0,67.0,,1.0,0,850.0,0,1700.0,0,67.0,1,2.0,0,1.0,0,high_multiplicity high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR94_Njet67_Nb2_HT350600_MHT350600,188.0,165.0,14.2197,350600.0,350600.0,67.0,,2.0,high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR22/dataInfo.txt,SR94_Njet67_Nb2_HT350600_MHT350600,350600.0,350600.0,67.0,2.0,,,,350600.0,350600.0,67.0,2.0,0,0,0,0,0,1,high_multiplicity high_multiplicity,350600.0,350600.0,67.0,,2.0,0,350600.0,0,350600.0,0,67.0,1,2.0,0,2.0,0,high_multiplicity high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR95_Njet67_Nb2_HT6001200_MHT350600,762.0,809.0,37.97368,350600.0,6001200.0,67.0,,2.0,high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR23/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR23/dataInfo.txt,SR95_Njet67_Nb2_HT6001200_MHT350600,350600.0,6001200.0,67.0,2.0,,,,350600.0,6001200.0,67.0,2.0,0,0,0,0,0,1,high_multiplicity high_multiplicity,350600.0,6001200.0,67.0,,2.0,0,350600.0,0,6001200.0,0,67.0,1,2.0,0,2.0,0,high_multiplicity high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR97_Njet67_Nb2_HT6001200_MHT600850,32.0,35.2,5.30471,600850.0,6001200.0,67.0,,2.0,high_MET high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR24/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR24/dataInfo.txt,SR97_Njet67_Nb2_HT6001200_MHT600850,600850.0,6001200.0,67.0,2.0,,,,600850.0,6001200.0,67.0,2.0,0,0,0,0,1,1,high_MET high_multiplicity high_MET high_multiplicity,600850.0,6001200.0,67.0,,2.0,0,600850.0,0,6001200.0,0,67.0,1,2.0,0,2.0,0,high_MET high_multiplicity high_MET high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR98_Njet67_Nb2_HT1200_MHT600850,14.0,14.5,3.54683,600850.0,1200.0,67.0,,2.0,high_MET high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR25/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR25/dataInfo.txt,SR98_Njet67_Nb2_HT1200_MHT600850,600850.0,600850.0,67.0,2.0,,,,600850.0,600850.0,67.0,2.0,0,0,0,0,1,1,high_MET high_multiplicity high_MET high_multiplicity,600850.0,1200.0,67.0,,2.0,0,600850.0,0,1200.0,0,67.0,1,2.0,0,2.0,0,high_MET high_multiplicity high_MET high_multiplicity,1,0.8333333333333334
CMS-SUS-20-004-eff,CMS,13,137.0,SR1,138.0,160.57,14.0,,,,,,,13TeV/CMS/CMS-SUS-20-004-eff/SR1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR1/dataInfo.txt,SR1,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
CMS-SUS-20-004-eff,CMS,13,137.0,SR10,2.0,2.1711,0.79,,,,,,high_multiplicity,13TeV/CMS/CMS-SUS-20-004-eff/SR10/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR10/dataInfo.txt,SR10,,,,,,,,,,,,0,0,0,0,0,1,high_multiplicity high_multiplicity,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,0,high_multiplicity high_multiplicity,5,0.16666666666666663
CMS-SUS-20-004-eff,CMS,13,137.0,SR11,4.0,0.063528,0.11,,,,,,high_multiplicity,13TeV/CMS/CMS-SUS-20-004-eff/SR11/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR11/dataInfo.txt,SR11,,,,,,,,,,,,0,0,0,0,0,1,high_multiplicity high_multiplicity,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,0,high_multiplicity high_multiplicity,5,0.16666666666666663
CMS-SUS-20-004-eff,CMS,13,137.0,SR12,0.0,0.88532,1.42,,,,,,high_multiplicity,13TeV/CMS/CMS-SUS-20-004-eff/SR12/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR12/dataInfo.txt,SR12,,,,,,,,,,,,0,0,0,0,0,1,high_multiplicity high_multiplicity,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,0,high_multiplicity high_multiplicity,5,0.16666666666666663
CMS-SUS-20-004-eff,CMS,13,137.0,SR13,1.0,2.6812,1.06,,,,,,,13TeV/CMS/CMS-SUS-20-004-eff/SR13/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR13/dataInfo.txt,SR13,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
CMS-SUS-20-004-eff,CMS,13,137.0,SR14,3.0,1.2599,0.62,,,,,,,13TeV/CMS/CMS-SUS-20-004-eff/SR14/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR14/dataInfo.txt,SR14,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
CMS-SUS-20-004-eff,CMS,13,137.0,SR15,1.0,0.41911,0.61,,,,,,,13TeV/CMS/CMS-SUS-20-004-eff/SR15/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR15/dataInfo.txt,SR15,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
CMS-SUS-20-004-eff,CMS,13,137.0,SR16,1.0,0.67201,1.1,,,,,,,13TeV/CMS/CMS-SUS-20-004-eff/SR16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR16/dataInfo.txt,SR16,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
CMS-SUS-20-004-eff,CMS,13,137.0,SR17,42.0,33.567,6.1,,,,,,,13TeV/CMS/CMS-SUS-20-004-eff/SR17/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR17/dataInfo.txt,SR17,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
CMS-SUS-20-004-eff,CMS,13,137.0,SR18,6.0,7.3285,2.0,,,,,,,13TeV/CMS/CMS-SUS-20-004-eff/SR18/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR18/dataInfo.txt,SR18,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
CMS-SUS-20-004-eff,CMS,13,137.0,SR19,1.0,1.6546,1.04,,,,,,,13TeV/CMS/CMS-SUS-20-004-eff/SR19/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR19/dataInfo.txt,SR19,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
CMS-SUS-20-004-eff,CMS,13,137.0,SR2,91.0,90.439,9.7,,,,,,,13TeV/CMS/CMS-SUS-20-004-eff/SR2/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR2/dataInfo.txt,SR2,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
CMS-SUS-20-004-eff,CMS,13,137.0,SR20,4.0,4.0289,1.5,,,,,,,13TeV/CMS/CMS-SUS-20-004-eff/SR20/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR20/dataInfo.txt,SR20,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
CMS-SUS-20-004-eff,CMS,13,137.0,SR21,0.0,0.88189,0.4,,,,,,,13TeV/CMS/CMS-SUS-20-004-eff/SR21/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR21/dataInfo.txt,SR21,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
CMS-SUS-20-004-eff,CMS,13,137.0,SR22,0.0,0.19966,0.21,,,,,,,13TeV/CMS/CMS-SUS-20-004-eff/SR22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR22/dataInfo.txt,SR22,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
CMS-SUS-20-004-eff,CMS,13,137.0,SR3,14.0,11.512,3.4,,,,,,,13TeV/CMS/CMS-SUS-20-004-eff/SR3/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR3/dataInfo.txt,SR3,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
CMS-SUS-20-004-eff,CMS,13,137.0,SR4,3.0,2.7508,2.3,,,,,,,13TeV/CMS/CMS-SUS-20-004-eff/SR4/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR4/dataInfo.txt,SR4,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
CMS-SUS-20-004-eff,CMS,13,137.0,SR5,54.0,53.529,8.8,,,,,,,13TeV/CMS/CMS-SUS-20-004-eff/SR5/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR5/dataInfo.txt,SR5,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
CMS-SUS-20-004-eff,CMS,13,137.0,SR6,38.0,28.319,5.6,,,,,,,13TeV/CMS/CMS-SUS-20-004-eff/SR6/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR6/dataInfo.txt,SR6,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
CMS-SUS-20-004-eff,CMS,13,137.0,SR7,4.0,2.5856,1.5,,,,,,,13TeV/CMS/CMS-SUS-20-004-eff/SR7/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR7/dataInfo.txt,SR7,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
CMS-SUS-20-004-eff,CMS,13,137.0,SR8,0.0,2.6029,2.4,,,,,,high_multiplicity,13TeV/CMS/CMS-SUS-20-004-eff/SR8/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR8/dataInfo.txt,SR8,,,,,,,,,,,,0,0,0,0,0,1,high_multiplicity high_multiplicity,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,0,high_multiplicity high_multiplicity,5,0.16666666666666663
CMS-SUS-20-004-eff,CMS,13,137.0,SR9,8.0,5.0628,1.6,,,,,,high_multiplicity,13TeV/CMS/CMS-SUS-20-004-eff/SR9/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-20-004-eff/SR9/dataInfo.txt,SR9,,,,,,,,,,,,0,0,0,0,0,1,high_multiplicity high_multiplicity,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,0,high_multiplicity high_multiplicity,5,0.16666666666666663
CMS-SUS-21-002-eff,CMS,13,137.0,H_SR0,1212.0,1244.1,61.086,,,,,,,13TeV/CMS/CMS-SUS-21-002-eff/H_SR0/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-21-002-eff/H_SR0/dataInfo.txt,H_SR0,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
CMS-SUS-21-002-eff,CMS,13,137.0,H_SR1,563.0,555.26,27.194,,,,,,,13TeV/CMS/CMS-SUS-21-002-eff/H_SR1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-21-002-eff/H_SR1/dataInfo.txt,H_SR1,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
CMS-SUS-21-002-eff,CMS,13,137.0,H_SR2,282.0,310.59,19.81,,,,,,,13TeV/CMS/CMS-SUS-21-002-eff/H_SR2/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-21-002-eff/H_SR2/dataInfo.txt,H_SR2,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
